machine,modele,quantification,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Llama-3.2-1B,Q4_K_M,Give 10 features of the sun.,court,28,64,4,64,4.51,9.356391290851798e-06,33.7,27.6,18.6,6.2
Pi5,Llama-3.2-1B,Q4_K_M,Give 10 features of the sun.,court,28,64,5,64,4.52,9.319251071852988e-06,33.5,26.7,17.7,6.09
Pi5,Llama-3.2-1B,Q4_K_M,Write a mock newspaper headline.,court,32,64,1,64,4.63,9.555062527320875e-06,34.4,29.4,20.2,6.48
Pi5,Llama-3.2-1B,Q4_K_M,Write a mock newspaper headline.,court,32,64,2,64,4.53,9.357123061210177e-06,33.7,26.3,17.6,6.03
Pi5,Llama-3.2-1B,Q4_K_M,Write a mock newspaper headline.,court,32,64,3,64,4.52,9.312629998632067e-06,33.5,28.2,19.4,6.44
Pi5,Llama-3.2-1B,Q4_K_M,Write a mock newspaper headline.,court,32,64,4,64,4.53,9.368849131035477e-06,33.7,26.4,17.7,6.07
Pi5,Llama-3.2-1B,Q4_K_M,Write a mock newspaper headline.,court,32,64,5,64,4.55,9.391835358109087e-06,33.8,27.0,18.3,6.15
Pi5,Llama-3.2-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,1,64,4.76,9.752886684430932e-06,35.1,29.4,20.1,6.21
Pi5,Llama-3.2-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,2,64,4.53,9.366535028717336e-06,33.7,28.2,19.1,6.28
Pi5,Llama-3.2-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,3,64,4.55,9.567126187698845e-06,34.4,27.6,18.7,6.19
Pi5,Llama-3.2-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,4,64,4.53,9.304678694186108e-06,33.5,28.1,19.3,6.42
Pi5,Llama-3.2-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,5,64,4.53,9.38846483465565e-06,33.8,25.7,17.1,6.05
Pi5,Llama-3.2-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,1,64,4.72,9.6750321099046e-06,34.8,29.2,19.8,6.23
Pi5,Llama-3.2-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,2,64,4.55,9.364432970512711e-06,33.7,26.9,18.0,6.18
Pi5,Llama-3.2-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,3,64,4.53,9.351945529145535e-06,33.7,26.9,18.1,6.15
Pi5,Llama-3.2-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,4,64,4.63,9.53649844156832e-06,34.3,27.4,18.4,6.09
Pi5,Llama-3.2-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,5,64,4.52,9.33252048958991e-06,33.6,27.2,18.6,6.28
Pi5,Llama-3.2-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,1,64,4.71,9.653376685206472e-06,34.8,29.0,19.7,6.43
Pi5,Llama-3.2-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,2,64,4.53,9.42099175619342e-06,33.9,27.1,18.2,6.02
Pi5,Llama-3.2-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,3,64,4.51,9.321507602400452e-06,33.6,28.2,19.1,6.3
Pi5,Llama-3.2-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,4,64,4.55,9.412998970604201e-06,33.9,27.7,19.0,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,5,64,4.57,9.419455938417249e-06,33.9,28.6,19.4,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,1,64,4.86,9.912209027071872e-06,35.7,30.2,20.7,6.44
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,2,64,4.51,9.327402050065587e-06,33.6,26.9,18.2,6.32
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,3,64,4.54,9.395610531360037e-06,33.8,26.5,17.6,6.04
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,4,64,4.53,9.359289195378109e-06,33.7,27.8,18.9,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,5,64,4.52,9.343444042666408e-06,33.6,28.0,19.0,6.24
Pi5,Llama-3.2-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,1,64,4.81,9.841459986998384e-06,35.4,28.4,19.1,6.08
Pi5,Llama-3.2-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,2,64,4.58,9.466778195963253e-06,34.1,27.9,19.0,6.2
Pi5,Llama-3.2-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,3,64,4.54,9.420592570140917e-06,33.9,26.9,17.8,5.98
Pi5,Llama-3.2-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,4,64,4.52,9.372616069984203e-06,33.7,27.8,18.9,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,5,64,4.74,9.752602262086479e-06,35.1,28.4,19.2,6.2
Pi5,Llama-3.2-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,1,64,4.69,9.622081465636615e-06,34.6,28.3,19.3,6.27
Pi5,Llama-3.2-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,2,64,4.54,9.367334339374817e-06,33.7,27.6,18.6,6.13
Pi5,Llama-3.2-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,3,64,4.51,9.361865590724294e-06,33.7,26.9,18.0,6.14
Pi5,Llama-3.2-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,4,64,4.54,9.355863338627972e-06,33.7,27.5,18.8,6.29
Pi5,Llama-3.2-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,5,64,4.51,9.338026111467156e-06,33.6,26.5,17.6,6.04
Pi5,Llama-3.2-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,1,64,4.93,9.997705008320345e-06,36.0,29.2,19.7,6.19
Pi5,Llama-3.2-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,2,64,4.54,9.385229279730726e-06,33.8,28.0,19.0,6.29
Pi5,Llama-3.2-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,3,64,4.54,9.392075001672435e-06,33.8,28.0,19.0,6.21
Pi5,Llama-3.2-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,4,64,4.61,9.503809482927071e-06,34.2,27.4,18.4,6.12
Pi5,Llama-3.2-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,5,64,4.58,9.450327228311856e-06,34.0,27.0,18.1,6.07
Pi5,Llama-3.2-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,1,64,4.7,9.638683872733746e-06,34.7,28.7,19.5,6.31
Pi5,Llama-3.2-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,2,64,4.53,9.383624707959689e-06,33.8,28.6,19.5,6.35
Pi5,Llama-3.2-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,3,64,4.53,9.398432778142994e-06,33.8,28.2,19.2,6.36
Pi5,Llama-3.2-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,4,64,4.53,9.377359008939607e-06,33.8,27.8,18.8,6.2
Pi5,Llama-3.2-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,5,64,4.54,9.352347726018035e-06,33.7,26.9,18.2,6.16
Pi5,Llama-3.2-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,1,64,4.77,9.763865798685524e-06,35.1,29.1,19.9,6.31
Pi5,Llama-3.2-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,2,64,4.52,9.323316322232968e-06,33.6,27.0,18.3,6.21
Pi5,Llama-3.2-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,3,64,4.51,9.345598466572373e-06,33.6,26.9,18.1,6.17
Pi5,Llama-3.2-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,4,64,4.53,9.377905124778481e-06,33.8,26.9,18.0,6.17
Pi5,Llama-3.2-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,5,64,4.53,9.388141912059685e-06,33.8,27.9,18.8,6.2
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,1,31,2.42,5.3062352419544625e-06,19.1,14.1,9.6,6.25
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,2,28,2.06,4.449956470156164e-06,16.0,12.1,8.2,6.14
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,3,28,2.07,4.469466562335187e-06,16.1,11.3,7.5,5.95
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,4,28,2.07,4.4504937644336155e-06,16.0,12.4,8.3,6.14
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,5,28,2.08,4.471762313411586e-06,16.1,12.4,8.3,6.18
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,1,19,1.66,4.277166533511314e-06,15.4,9.2,6.4,6.35
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,2,19,1.44,3.5458726565696137e-06,12.8,7.7,5.2,6.26
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,3,19,1.42,3.460028231271521e-06,12.5,7.3,4.9,5.96
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,4,19,1.43,3.5147008699601356e-06,12.7,8.4,5.7,6.19
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,5,19,1.44,3.5573941398054445e-06,12.8,7.0,4.6,5.72
Pi5,Llama-3.2-1B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,1,64,4.77,9.761738385294855e-06,35.1,30.1,20.4,6.36
Pi5,Llama-3.2-1B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,2,64,4.56,9.453932363278223e-06,34.0,27.2,18.3,6.23
Pi5,Llama-3.2-1B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,3,64,4.55,9.542019454849245e-06,34.4,27.4,18.5,6.15
Pi5,Llama-3.2-1B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,4,64,4.53,9.38993723717664e-06,33.8,28.0,19.0,6.22
Pi5,Llama-3.2-1B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,5,64,4.53,9.39035191811148e-06,33.8,28.0,19.0,6.22
Pi5,Llama-3.2-1B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,1,64,4.72,9.686165685468778e-06,34.9,29.4,20.0,6.36
Pi5,Llama-3.2-1B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,2,64,4.52,9.372447629212462e-06,33.7,28.2,19.1,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,3,64,4.52,9.391719636730749e-06,33.8,26.4,17.9,6.25
Pi5,Llama-3.2-1B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,4,64,4.54,9.42858287120139e-06,33.9,27.3,18.5,6.23
Pi5,Llama-3.2-1B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,5,64,4.53,9.341375245578734e-06,33.6,26.5,17.8,6.08
Pi5,Llama-3.2-1B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,64,1,64,4.66,9.60840251306073e-06,34.6,27.2,18.3,6.09
Pi5,Llama-3.2-1B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,64,2,64,4.51,9.322645207279617e-06,33.6,27.6,18.8,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,64,3,64,4.54,9.410034347892689e-06,33.9,28.3,19.2,6.28
Pi5,Llama-3.2-1B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,64,4,64,4.54,9.404981890436888e-06,33.9,28.2,19.0,6.27
Pi5,Llama-3.2-1B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,64,5,64,4.51,9.33236459955299e-06,33.6,27.6,18.7,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,1,64,4.72,9.680053865998754e-06,34.8,29.1,19.9,6.34
Pi5,Llama-3.2-1B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,2,64,4.54,9.360768742711783e-06,33.7,27.0,17.9,5.99
Pi5,Llama-3.2-1B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,3,64,4.53,9.365293463102668e-06,33.7,25.3,16.9,5.95
Pi5,Llama-3.2-1B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,4,64,4.51,9.312778385995472e-06,33.5,28.2,19.2,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,5,64,4.54,9.408313498717456e-06,33.9,27.2,18.4,6.21
Pi5,Llama-3.2-1B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,1,64,4.96,1.0108415162516224e-05,36.4,30.8,21.1,6.36
Pi5,Llama-3.2-1B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,2,64,4.57,9.432610127283657e-06,34.0,27.0,18.1,6.06
Pi5,Llama-3.2-1B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,3,64,4.57,9.42633554783179e-06,33.9,27.9,19.1,6.27
Pi5,Llama-3.2-1B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,4,64,4.58,9.487595206696619e-06,34.2,28.6,19.5,6.34
Pi5,Llama-3.2-1B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,5,64,4.54,9.425728481355136e-06,33.9,27.3,18.4,6.07
Pi5,Llama-3.2-1B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,1,64,5.06,9.844849025086123e-06,35.4,32.8,22.8,6.52
Pi5,Llama-3.2-1B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,2,64,4.53,9.387080856475497e-06,33.8,28.3,19.3,6.34
Pi5,Llama-3.2-1B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,3,64,4.53,9.372181932871721e-06,33.7,28.1,19.1,6.3
Pi5,Llama-3.2-1B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,4,64,4.53,9.44850502567224e-06,34.0,27.9,19.1,6.36
Pi5,Llama-3.2-1B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,5,64,4.52,9.33494060016999e-06,33.6,27.4,18.5,6.26
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,1,64,4.84,1.00189845452702e-05,36.1,30.7,21.0,6.37
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,2,64,4.54,9.397046842977361e-06,33.8,26.4,17.8,6.2
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,3,64,4.53,9.366953848603787e-06,33.7,26.7,18.1,6.24
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,4,64,4.53,9.36166393095454e-06,33.7,28.1,19.0,6.24
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,5,64,4.56,9.383586479228925e-06,33.8,27.7,18.8,6.31
Pi5,Llama-3.2-1B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,1,64,4.96,1.0130644914888256e-05,36.5,30.8,21.2,6.4
Pi5,Llama-3.2-1B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,2,64,4.53,9.36935799529829e-06,33.7,28.3,19.2,6.27
Pi5,Llama-3.2-1B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,3,64,4.55,9.470691845073089e-06,34.1,28.2,19.1,6.25
Pi5,Llama-3.2-1B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,4,64,4.61,9.487460311315949e-06,34.2,27.5,18.4,6.14
Pi5,Llama-3.2-1B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,5,64,4.53,9.360783515114891e-06,33.7,27.1,18.3,6.26
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,1,64,4.95,1.0032435544528837e-05,36.1,30.7,21.0,6.36
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,2,64,4.52,9.354371528526164e-06,33.7,28.0,19.0,6.25
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,3,64,4.53,9.364666003098093e-06,33.7,28.4,19.3,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,4,64,4.53,9.334141545286145e-06,33.6,27.0,17.9,6.0
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,5,64,4.54,9.478620409220152e-06,34.1,27.8,18.9,6.34
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,1,64,4.84,9.851952384764388e-06,35.5,29.4,19.9,6.27
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,2,64,4.51,9.389903931731737e-06,33.8,26.8,17.8,6.14
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,3,64,4.52,9.419322524898887e-06,33.9,28.1,19.1,6.31
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,4,64,4.54,9.407659596114747e-06,33.9,28.1,19.1,6.23
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,5,64,4.54,9.351903598489736e-06,33.7,27.8,18.8,6.17
Pi5,Llama-3.2-1B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,1,64,4.87,1.0078852336546222e-05,36.3,30.5,21.0,6.48
Pi5,Llama-3.2-1B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,2,64,4.52,9.353381968652681e-06,33.7,27.9,19.0,6.23
Pi5,Llama-3.2-1B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,3,64,4.51,9.334844770218393e-06,33.6,27.0,18.2,6.2
Pi5,Llama-3.2-1B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,4,64,4.54,9.360523464393981e-06,33.7,27.8,18.7,6.17
Pi5,Llama-3.2-1B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,5,64,4.53,9.328188335296104e-06,33.6,27.8,18.9,6.34
Pi5,Llama-3.2-1B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,1,64,4.97,1.0130116154864321e-05,36.5,31.6,21.8,6.4
Pi5,Llama-3.2-1B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,2,64,4.53,9.329087318416088e-06,33.6,28.1,19.1,6.24
Pi5,Llama-3.2-1B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,3,64,4.54,9.390540764139833e-06,33.8,27.6,18.4,6.13
Pi5,Llama-3.2-1B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,4,64,4.53,9.346160080961038e-06,33.6,28.0,19.0,6.25
Pi5,Llama-3.2-1B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,5,64,4.67,9.617088504272294e-06,34.6,27.6,18.7,6.15
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,1,64,4.96,1.0079027806767285e-05,36.3,31.8,22.0,6.48
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,2,64,4.53,9.364482460723398e-06,33.7,28.2,19.0,6.25
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,3,64,4.52,9.355912191488843e-06,33.7,28.2,19.2,6.29
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,4,64,4.54,9.448953344707585e-06,34.0,26.4,17.8,6.2
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,5,64,4.54,9.377255359375814e-06,33.8,26.9,18.2,6.18
Pi5,Llama-3.2-1B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,1,64,5.0,1.017134443852776e-05,36.6,30.8,21.2,6.36
Pi5,Llama-3.2-1B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,2,64,4.52,9.351920661965588e-06,33.7,26.7,18.0,6.2
Pi5,Llama-3.2-1B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,3,64,4.53,9.382969511405225e-06,33.8,28.5,19.3,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,4,64,4.55,9.409353386380557e-06,33.9,27.0,18.1,6.15
Pi5,Llama-3.2-1B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,5,64,4.53,9.346424021134107e-06,33.6,26.7,17.9,6.12
Pi5,Llama-3.2-1B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,1,64,5.19,1.0562526920677531e-05,38.0,33.4,23.0,6.46
Pi5,Llama-3.2-1B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,2,64,4.53,9.408657471052612e-06,33.9,26.5,17.7,6.05
