machine,modele,quantification,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Gemma-3-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,2,64,5.71,1.1781423980318684e-05,42.4,33.9,24.1,6.04
Pi5,Gemma-3-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,3,64,5.72,1.1689513336768217e-05,42.1,33.5,24.0,5.93
Pi5,Gemma-3-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,1,21,2.11,4.534478162396211e-06,16.3,11.5,8.4,6.05
Pi5,Gemma-3-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,2,21,2.11,4.548603894916007e-06,16.4,11.3,8.0,5.58
Pi5,Gemma-3-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,3,21,2.12,4.597127419923998e-06,16.5,12.3,8.9,6.05
Pi5,Gemma-3-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,1,64,5.36,1.0649432060804319e-05,38.3,28.8,20.2,5.69
Pi5,Gemma-3-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,2,64,5.38,1.0704733163926432e-05,38.5,29.9,20.8,5.68
Pi5,Gemma-3-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,3,64,5.37,1.068675917145806e-05,38.5,30.0,21.1,5.78
Pi5,Gemma-3-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,1,64,5.78,1.1712212694875471e-05,42.2,32.8,23.3,5.84
Pi5,Gemma-3-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,2,64,5.77,1.1669487732182823e-05,42.0,33.7,23.8,5.93
Pi5,Gemma-3-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,3,64,5.78,1.1821437794856722e-05,42.6,32.7,23.2,5.82
Pi5,Gemma-3-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,1,64,5.45,1.099108360282783e-05,39.6,31.1,21.8,5.74
Pi5,Gemma-3-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,2,64,5.57,1.2463701595277925e-05,44.9,30.3,21.5,5.75
Pi5,Gemma-3-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,3,64,5.46,1.1102259301854907e-05,40.0,30.4,21.1,5.76
Pi5,Gemma-3-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,1,64,5.62,1.1487600183806388e-05,41.4,31.7,22.5,5.85
Pi5,Gemma-3-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,2,64,5.61,1.1427693473767088e-05,41.1,31.5,22.2,5.85
Pi5,Gemma-3-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,3,64,5.64,1.1504597974890866e-05,41.4,33.0,23.4,5.93
Pi5,Gemma-3-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,1,64,5.4,1.0820633825692572e-05,39.0,30.2,21.3,5.82
Pi5,Gemma-3-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,2,64,5.51,1.1034142940308607e-05,39.7,30.9,21.8,5.74
Pi5,Gemma-3-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,3,64,5.4,1.0863862632022907e-05,39.1,31.6,22.3,5.92
Pi5,Gemma-3-1B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,1,42,3.81,8.10242795598457e-06,29.2,19.4,13.2,5.38
Pi5,Gemma-3-1B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,2,42,3.81,8.118660992615933e-06,29.2,22.4,15.9,6.08
Pi5,Gemma-3-1B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,3,42,3.8,8.10359006016877e-06,29.2,21.2,14.8,5.72
Pi5,Gemma-3-1B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,1,64,5.49,1.1225018788918638e-05,40.4,31.7,22.6,5.87
Pi5,Gemma-3-1B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,2,64,5.48,1.1127847599088637e-05,40.1,29.3,20.3,5.55
Pi5,Gemma-3-1B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,3,64,5.51,1.122022319490741e-05,40.4,31.9,22.5,5.81
Pi5,Gemma-3-1B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,1,64,5.56,1.2043656887156689e-05,43.4,31.7,22.4,5.86
Pi5,Gemma-3-1B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,2,64,5.49,1.1039162104081691e-05,39.7,29.7,20.7,5.54
Pi5,Gemma-3-1B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,3,64,5.43,1.0896596582376289e-05,39.2,31.4,22.4,5.97
Pi5,Gemma-3-1B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,64,1,64,5.36,1.0625153040484725e-05,38.3,29.0,20.3,5.59
Pi5,Gemma-3-1B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,64,2,64,5.41,1.0754355256134386e-05,38.7,31.1,21.9,5.89
Pi5,Gemma-3-1B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,64,3,64,5.36,1.0643743518312517e-05,38.3,30.4,21.6,5.89
Pi5,Gemma-3-1B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,1,64,5.4,1.0844864488337047e-05,39.0,30.5,21.4,5.83
Pi5,Gemma-3-1B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,2,64,5.4,1.0820181989959796e-05,39.0,30.1,21.0,5.81
Pi5,Gemma-3-1B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,3,64,5.49,1.0989303419295176e-05,39.6,30.9,21.6,5.76
Pi5,Gemma-3-1B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,1,64,5.8,1.1735713386070068e-05,42.2,33.5,23.9,6.07
Pi5,Gemma-3-1B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,2,64,5.81,1.1768411774439172e-05,42.4,34.1,24.4,5.94
Pi5,Gemma-3-1B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,3,64,5.82,1.1791004746584122e-05,42.4,34.5,25.0,6.18
Pi5,Gemma-3-1B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,1,64,6.04,1.1720750063270725e-05,42.2,36.9,26.9,6.18
Pi5,Gemma-3-1B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,2,64,6.15,1.192416136344175e-05,42.9,35.7,25.8,5.98
Pi5,Gemma-3-1B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,3,64,6.07,1.1808966015849657e-05,42.5,37.5,27.5,6.21
Pi5,Gemma-3-1B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,1,64,5.7,1.1659293067696248e-05,42.0,32.8,23.3,5.88
Pi5,Gemma-3-1B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,2,64,5.7,1.1622279701520381e-05,41.8,33.5,23.8,5.95
Pi5,Gemma-3-1B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,3,64,5.71,1.1624827879435513e-05,41.8,34.0,24.2,5.97
Pi5,Gemma-3-1B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,1,64,5.97,1.2089727680482974e-05,43.5,34.6,24.8,5.91
Pi5,Gemma-3-1B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,2,64,5.96,1.2011872128164695e-05,43.2,33.3,23.9,5.9
Pi5,Gemma-3-1B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,3,64,5.96,1.205795102407904e-05,43.4,34.4,24.5,5.89
Pi5,Gemma-3-1B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,1,64,5.92,1.199529384083687e-05,43.2,34.4,24.6,6.01
Pi5,Gemma-3-1B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,2,64,5.95,1.2009946914246256e-05,43.2,35.0,25.3,6.0
Pi5,Gemma-3-1B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,3,64,5.93,1.2030753671095695e-05,43.3,35.2,25.3,6.01
Pi5,Gemma-3-1B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,1,64,5.69,1.157822275501029e-05,41.7,32.3,22.9,5.9
Pi5,Gemma-3-1B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,2,64,5.69,1.1519100653077704e-05,41.5,32.9,23.4,5.89
Pi5,Gemma-3-1B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,3,64,5.8,1.1877522545733048e-05,42.8,34.0,24.5,6.02
Pi5,Gemma-3-1B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,1,64,5.75,1.1695534293666317e-05,42.1,33.2,23.6,5.91
Pi5,Gemma-3-1B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,2,64,5.77,1.1732812827373963e-05,42.2,32.7,23.1,5.83
Pi5,Gemma-3-1B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,3,64,5.77,1.1719022021180094e-05,42.2,32.6,23.0,5.67
Pi5,Gemma-3-1B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,1,64,5.97,1.2086075118891714e-05,43.5,34.0,24.3,5.82
Pi5,Gemma-3-1B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,2,64,5.94,1.2026603399803504e-05,43.3,36.0,26.0,6.14
Pi5,Gemma-3-1B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,3,64,5.94,1.200594919343238e-05,43.2,35.4,25.1,5.98
Pi5,Gemma-3-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,1,64,5.87,1.1939245845826085e-05,43.0,34.6,24.9,5.95
Pi5,Gemma-3-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,2,64,5.9,1.1885707958870939e-05,42.8,34.9,24.8,5.94
Pi5,Gemma-3-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,3,64,5.97,1.2203949801929677e-05,43.9,35.3,25.4,6.03
Pi5,Gemma-3-1B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,1,64,5.92,1.1978830185494093e-05,43.1,34.8,25.3,6.09
Pi5,Gemma-3-1B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,2,64,5.94,1.1964383192109407e-05,43.1,35.6,25.5,6.02
Pi5,Gemma-3-1B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,3,64,5.92,1.1990200333437551e-05,43.2,33.4,23.8,5.82
Pi5,Gemma-3-1B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,1,64,6.08,1.2174508677588918e-05,43.8,36.7,26.8,6.13
Pi5,Gemma-3-1B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,2,64,6.02,1.174054400158708e-05,42.3,34.1,24.2,5.82
Pi5,Gemma-3-1B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,3,64,6.01,1.1659807335576008e-05,42.0,36.2,26.2,6.17
Pi5,Gemma-3-1B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,1,63,7.0,1.789948285773744e-05,64.4,43.1,32.0,6.38
Pi5,Gemma-3-1B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,2,63,6.98,1.782108969741243e-05,64.2,43.6,32.4,6.36
Pi5,Gemma-3-1B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,3,63,7.13,1.7125918216934835e-05,61.7,44.2,32.9,6.32
Pi5,Gemma-3-1B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,1,64,5.78,1.19788032949664e-05,43.1,32.3,22.8,5.78
Pi5,Gemma-3-1B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,2,64,5.84,1.181118398976341e-05,42.5,33.6,23.9,5.87
Pi5,Gemma-3-1B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,3,64,5.77,1.1771192996788384e-05,42.4,32.5,23.0,5.76
Pi5,Gemma-3-1B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,1,10,1.57,3.948049070609409e-06,14.2,9.2,7.1,6.75
Pi5,Gemma-3-1B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,2,10,1.56,3.969127300459361e-06,14.3,8.8,6.7,6.47
Pi5,Gemma-3-1B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,3,10,1.56,3.9808224679764294e-06,14.3,9.1,7.0,6.72
Pi5,Gemma-3-1B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,1,64,5.88,1.1918281070055028e-05,42.9,34.8,25.0,6.05
Pi5,Gemma-3-1B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,2,64,5.9,1.196009442035869e-05,43.1,34.3,24.5,5.97
Pi5,Gemma-3-1B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,3,64,6.03,1.2245768380658224e-05,44.1,36.1,26.1,6.05
Pi5,Gemma-3-1B,Q4_K_M,Does cognitive empathy exist?,court,29,256,1,256,20.8,3.831099819990577e-05,137.9,120.3,84.4,5.79
Pi5,Gemma-3-1B,Q4_K_M,Does cognitive empathy exist?,court,29,256,2,256,20.8,3.8858150076819115e-05,139.9,120.9,84.7,5.84
Pi5,Gemma-3-1B,Q4_K_M,Does cognitive empathy exist?,court,29,256,3,256,20.78,3.8389640434036655e-05,138.2,118.4,82.3,5.73
Pi5,Gemma-3-1B,Q4_K_M,Generate a movie review,court,23,256,1,256,20.77,3.8289093112998376e-05,137.8,118.8,82.9,5.78
Pi5,Gemma-3-1B,Q4_K_M,Generate a movie review,court,23,256,2,256,20.89,3.898598979502961e-05,140.3,119.7,83.6,5.79
Pi5,Gemma-3-1B,Q4_K_M,Generate a movie review,court,23,256,3,256,20.76,3.8299267188232185e-05,137.9,118.0,82.3,5.75
Pi5,Gemma-3-1B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,1,256,20.85,3.840715458259101e-05,138.3,119.8,84.0,5.78
Pi5,Gemma-3-1B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,2,256,20.84,3.851910747228331e-05,138.7,119.7,83.5,5.75
Pi5,Gemma-3-1B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,3,256,20.9,3.857340990235334e-05,138.9,119.3,83.1,5.76
Pi5,Gemma-3-1B,Q4_K_M,What is unique about a hyperbole?,court,33,256,1,256,20.85,3.842975659339473e-05,138.3,120.4,84.0,5.79
Pi5,Gemma-3-1B,Q4_K_M,What is unique about a hyperbole?,court,33,256,2,256,20.97,3.8686162065494836e-05,139.3,120.6,84.6,5.77
Pi5,Gemma-3-1B,Q4_K_M,What is unique about a hyperbole?,court,33,256,3,256,20.86,3.8630023791433065e-05,139.1,117.9,82.1,5.71
Pi5,Gemma-3-1B,Q4_K_M,Write an emergency response plan,court,32,256,1,256,20.77,3.8294703660972985e-05,137.9,119.1,83.1,5.75
Pi5,Gemma-3-1B,Q4_K_M,Write an emergency response plan,court,32,256,2,256,20.78,3.8626072175829724e-05,139.1,118.7,82.5,5.75
Pi5,Gemma-3-1B,Q4_K_M,Write an emergency response plan,court,32,256,3,256,20.77,3.832011934433004e-05,138.0,117.5,82.0,5.7
Pi5,Gemma-3-1B,Q4_K_M,Generate a quiz about physics.,court,30,256,1,256,20.92,3.847684706390742e-05,138.5,118.2,82.1,5.67
Pi5,Gemma-3-1B,Q4_K_M,Generate a quiz about physics.,court,30,256,2,256,20.81,3.8426229946992783e-05,138.3,118.7,82.6,5.72
Pi5,Gemma-3-1B,Q4_K_M,Generate a quiz about physics.,court,30,256,3,256,20.79,3.832227364756294e-05,138.0,118.4,82.2,5.74
Pi5,Gemma-3-1B,Q4_K_M,Develop a metaphor for hope.,court,28,256,1,256,20.78,3.831417602432264e-05,137.9,118.0,82.1,5.71
Pi5,Gemma-3-1B,Q4_K_M,Develop a metaphor for hope.,court,28,256,2,256,20.8,3.838304343764169e-05,138.2,120.6,84.6,5.84
Pi5,Gemma-3-1B,Q4_K_M,Develop a metaphor for hope.,court,28,256,3,256,20.79,3.84031288488662e-05,138.3,120.3,84.1,5.81
Pi5,Gemma-3-1B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,1,256,20.99,3.987196301557531e-05,143.5,120.6,84.7,5.79
Pi5,Gemma-3-1B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,2,256,20.88,3.8461433371102306e-05,138.5,120.0,83.9,5.81
Pi5,Gemma-3-1B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,3,256,21.03,3.8565886280677165e-05,138.8,122.4,86.0,5.83
Pi5,Gemma-3-1B,Q4_K_M,Describe the primary colors.,court,28,256,1,13,1.26,2.9816548212486356e-06,10.7,6.4,4.4,5.62
Pi5,Gemma-3-1B,Q4_K_M,Describe the primary colors.,court,28,256,2,13,1.24,2.937252492638535e-06,10.6,6.4,4.4,5.63
Pi5,Gemma-3-1B,Q4_K_M,Describe the primary colors.,court,28,256,3,13,1.25,2.9491057181301018e-06,10.6,6.4,4.4,5.62
Pi5,Gemma-3-1B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,1,145,11.95,2.3000924433143455e-05,82.8,68.6,47.9,5.78
Pi5,Gemma-3-1B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,2,145,11.95,2.2987059366326927e-05,82.8,67.4,47.0,5.71
Pi5,Gemma-3-1B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,3,145,11.95,2.2961534637269094e-05,82.7,68.4,47.7,5.74
Pi5,Gemma-3-1B,Q4_K_M,Write one sentence about handwashing.,court,37,256,1,19,1.77,4.317752739978847e-06,15.5,8.8,6.0,5.23
Pi5,Gemma-3-1B,Q4_K_M,Write one sentence about handwashing.,court,37,256,2,19,1.77,4.2908457100254886e-06,15.4,8.5,5.7,5.36
Pi5,Gemma-3-1B,Q4_K_M,Write one sentence about handwashing.,court,37,256,3,19,1.77,4.330146078157289e-06,15.6,8.5,5.8,5.36
Pi5,Gemma-3-1B,Q4_K_M,Who is Samantha Andrews?,court,24,256,1,256,20.84,3.8609825134131624e-05,139.0,118.0,81.8,5.71
Pi5,Gemma-3-1B,Q4_K_M,Who is Samantha Andrews?,court,24,256,2,256,20.77,3.836875323460873e-05,138.1,118.1,82.3,5.72
Pi5,Gemma-3-1B,Q4_K_M,Who is Samantha Andrews?,court,24,256,3,256,20.79,3.849510942875836e-05,138.6,118.1,82.1,5.69
Pi5,Gemma-3-1B,Q4_K_M,What year did WW2 start?,court,24,256,1,27,2.41,5.287464066171792e-06,19.0,12.9,9.1,5.8
Pi5,Gemma-3-1B,Q4_K_M,What year did WW2 start?,court,24,256,2,27,2.41,5.329175600927551e-06,19.2,12.7,8.7,5.61
Pi5,Gemma-3-1B,Q4_K_M,What year did WW2 start?,court,24,256,3,27,2.42,5.377712363171736e-06,19.4,13.1,9.0,5.56
Pi5,Gemma-3-1B,Q4_K_M,Give 10 features of the sun.,court,28,256,1,256,20.93,3.966630220241291e-05,142.8,119.0,83.2,5.75
Pi5,Gemma-3-1B,Q4_K_M,Give 10 features of the sun.,court,28,256,2,256,20.85,3.840704677809507e-05,138.3,119.0,82.9,5.74
Pi5,Gemma-3-1B,Q4_K_M,Give 10 features of the sun.,court,28,256,3,256,20.84,3.8479612714820675e-05,138.5,118.2,82.2,5.73
Pi5,Gemma-3-1B,Q4_K_M,Write a mock newspaper headline.,court,32,256,1,142,11.64,2.2536912247076208e-05,81.1,66.1,45.9,5.74
Pi5,Gemma-3-1B,Q4_K_M,Write a mock newspaper headline.,court,32,256,2,142,11.65,2.2410285018566647e-05,80.7,65.1,45.4,5.67
Pi5,Gemma-3-1B,Q4_K_M,Write a mock newspaper headline.,court,32,256,3,142,11.68,2.2549493802660956e-05,81.2,66.1,45.9,5.76
Pi5,Gemma-3-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,1,256,20.99,3.8829557886818844e-05,139.8,120.5,84.4,5.75
Pi5,Gemma-3-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,2,256,21.01,3.838753915974853e-05,138.2,119.8,83.9,5.73
Pi5,Gemma-3-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,3,256,20.99,3.864763582672899e-05,139.1,118.2,81.8,5.68
Pi5,Gemma-3-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,1,48,4.38,8.862665429877677e-06,31.9,25.8,18.2,5.96
Pi5,Gemma-3-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,2,48,4.36,8.824594049210722e-06,31.8,25.2,17.8,5.87
Pi5,Gemma-3-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,3,48,4.38,8.924210257722889e-06,32.1,25.0,17.8,5.88
Pi5,Gemma-3-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,1,256,21.02,3.8464901139991596e-05,138.5,119.6,83.2,5.69
Pi5,Gemma-3-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,2,256,21.01,3.8743558049051086e-05,139.5,118.5,82.4,5.7
Pi5,Gemma-3-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,3,256,21.1,3.974326470913265e-05,143.1,122.2,85.9,5.85
Pi5,Gemma-3-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,1,256,21.32,3.896818591886441e-05,140.3,123.4,86.6,5.82
Pi5,Gemma-3-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,2,256,21.22,3.869121880894843e-05,139.3,122.2,86.1,5.82
Pi5,Gemma-3-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,3,256,21.25,3.8898318014219483e-05,140.0,121.0,84.5,5.74
Pi5,Gemma-3-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,1,21,2.11,4.5548427478581225e-06,16.4,12.2,8.8,6.09
Pi5,Gemma-3-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,2,21,2.11,4.5446652776020626e-06,16.4,11.8,8.5,5.83
Pi5,Gemma-3-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,3,21,2.11,4.560133922110693e-06,16.4,11.1,8.0,5.79
Pi5,Gemma-3-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,1,256,21.01,3.961156950510601e-05,142.6,121.8,85.3,5.8
