machine,modele,quantification,n_threads,n_ctx,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Gemma-3-1B,Q8_0,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,16,1,16,1.84,3.7383936791281892e-06,13.5,9.0,5.8,4.94
Pi5,Gemma-3-1B,Q8_0,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,16,2,16,1.84,3.7320519774395635e-06,13.4,9.1,5.9,5.04
Pi5,Gemma-3-1B,Q8_0,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,16,3,16,1.93,3.856695685789043e-06,13.9,8.7,5.6,4.84
Pi5,Gemma-3-1B,Q8_0,1,2048,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,1,16,2.26,4.264258904967537e-06,15.4,11.7,8.2,5.76
Pi5,Gemma-3-1B,Q8_0,1,2048,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,2,16,2.29,4.302019373957212e-06,15.5,11.5,7.7,5.08
Pi5,Gemma-3-1B,Q8_0,1,2048,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,16,3,16,2.26,4.262363145381091e-06,15.3,11.7,7.8,5.47
Pi5,Gemma-3-1B,Q8_0,1,2048,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,1,16,1.8,3.6955659105779687e-06,13.3,7.5,4.6,4.49
Pi5,Gemma-3-1B,Q8_0,1,2048,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,2,16,1.76,3.6302516935471153e-06,13.1,7.8,5.0,4.91
Pi5,Gemma-3-1B,Q8_0,1,2048,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,16,3,16,1.75,3.6231436463779806e-06,13.0,8.8,5.7,5.23
Pi5,Gemma-3-1B,Q8_0,1,2048,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,1,16,1.78,3.665283234719923e-06,13.2,8.1,5.1,4.82
Pi5,Gemma-3-1B,Q8_0,1,2048,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,2,16,1.78,3.6604489591409327e-06,13.2,8.1,5.2,4.83
Pi5,Gemma-3-1B,Q8_0,1,2048,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,16,3,16,1.77,3.634116573811789e-06,13.1,8.0,5.0,5.04
Pi5,Gemma-3-1B,Q8_0,1,2048,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,1,16,1.79,3.6793653429338773e-06,13.2,8.3,5.5,5.23
Pi5,Gemma-3-1B,Q8_0,1,2048,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,2,16,1.78,3.660435880244355e-06,13.2,8.0,5.1,5.06
Pi5,Gemma-3-1B,Q8_0,1,2048,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,16,3,16,1.78,3.660612296137338e-06,13.2,8.2,5.2,4.83
Pi5,Gemma-3-1B,Q8_0,1,2048,Does cognitive empathy exist?,court,29,64,1,64,5.85,9.167723072110009e-06,33.0,25.8,15.6,4.53
Pi5,Gemma-3-1B,Q8_0,1,2048,Does cognitive empathy exist?,court,29,64,2,64,5.95,9.361872504268866e-06,33.7,26.6,16.1,4.54
Pi5,Gemma-3-1B,Q8_0,1,2048,Does cognitive empathy exist?,court,29,64,3,64,5.88,9.23030201853562e-06,33.2,26.0,15.7,4.58
Pi5,Gemma-3-1B,Q8_0,1,2048,Generate a movie review,court,23,64,1,64,5.82,9.111040201198925e-06,32.8,26.3,16.1,4.6
Pi5,Gemma-3-1B,Q8_0,1,2048,Generate a movie review,court,23,64,2,64,5.82,9.155491944228991e-06,33.0,26.0,15.9,4.62
Pi5,Gemma-3-1B,Q8_0,1,2048,Generate a movie review,court,23,64,3,64,5.82,9.140021289504243e-06,32.9,26.2,15.5,4.59
Pi5,Gemma-3-1B,Q8_0,1,2048,Identify popular dishes in Mexico.,court,34,64,1,64,5.89,9.258379675901069e-06,33.3,26.4,16.0,4.61
Pi5,Gemma-3-1B,Q8_0,1,2048,Identify popular dishes in Mexico.,court,34,64,2,64,5.88,9.223758221034498e-06,33.2,26.6,16.2,4.68
Pi5,Gemma-3-1B,Q8_0,1,2048,Identify popular dishes in Mexico.,court,34,64,3,64,5.88,9.209750390276796e-06,33.2,27.1,16.5,4.63
Pi5,Gemma-3-1B,Q8_0,1,2048,What is unique about a hyperbole?,court,33,64,1,64,5.85,9.170979716187872e-06,33.0,25.8,15.6,4.52
Pi5,Gemma-3-1B,Q8_0,1,2048,What is unique about a hyperbole?,court,33,64,2,64,5.97,9.3427929468642e-06,33.6,27.5,16.7,4.63
Pi5,Gemma-3-1B,Q8_0,1,2048,What is unique about a hyperbole?,court,33,64,3,64,5.86,9.180375806218444e-06,33.0,26.4,16.0,4.61
Pi5,Gemma-3-1B,Q8_0,1,2048,Write an emergency response plan,court,32,64,1,64,5.85,9.197002840910462e-06,33.1,26.6,16.2,4.58
Pi5,Gemma-3-1B,Q8_0,1,2048,Write an emergency response plan,court,32,64,2,64,5.9,9.251587286479867e-06,33.3,25.6,15.4,4.47
Pi5,Gemma-3-1B,Q8_0,1,2048,Write an emergency response plan,court,32,64,3,64,5.89,9.229309829131724e-06,33.2,27.0,16.5,4.64
Pi5,Gemma-3-1B,Q8_0,1,2048,Generate a quiz about physics.,court,30,64,1,64,5.93,9.314591411437753e-06,33.5,25.8,15.5,4.44
Pi5,Gemma-3-1B,Q8_0,1,2048,Generate a quiz about physics.,court,30,64,2,64,5.89,9.22700363009203e-06,33.2,27.0,16.4,4.63
Pi5,Gemma-3-1B,Q8_0,1,2048,Generate a quiz about physics.,court,30,64,3,64,5.87,9.20457557779075e-06,33.1,26.8,16.4,4.6
Pi5,Gemma-3-1B,Q8_0,1,2048,Develop a metaphor for hope.,court,28,64,1,64,5.89,9.229583942384025e-06,33.2,25.8,15.5,4.53
Pi5,Gemma-3-1B,Q8_0,1,2048,Develop a metaphor for hope.,court,28,64,2,64,5.92,9.256429322352997e-06,33.3,26.2,15.8,4.58
Pi5,Gemma-3-1B,Q8_0,1,2048,Develop a metaphor for hope.,court,28,64,3,64,5.92,9.248054562495745e-06,33.3,26.5,16.1,4.55
Pi5,Gemma-3-1B,Q8_0,1,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,1,64,5.92,9.264780032629649e-06,33.4,26.4,16.1,4.65
Pi5,Gemma-3-1B,Q8_0,1,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,2,64,5.92,9.26745266756424e-06,33.4,26.1,15.8,4.55
Pi5,Gemma-3-1B,Q8_0,1,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,64,3,64,5.91,9.25638929108239e-06,33.3,26.5,16.0,4.5
Pi5,Gemma-3-1B,Q8_0,1,2048,Describe the primary colors.,court,28,64,1,64,5.85,9.159726405717307e-06,33.0,25.1,15.1,4.45
Pi5,Gemma-3-1B,Q8_0,1,2048,Describe the primary colors.,court,28,64,2,64,5.86,9.177961282327912e-06,33.0,26.7,16.4,4.68
Pi5,Gemma-3-1B,Q8_0,1,2048,Describe the primary colors.,court,28,64,3,64,5.84,9.161018010792852e-06,33.0,26.3,16.0,4.54
Pi5,Gemma-3-1B,Q8_0,1,2048,Name two first aid treatments for a cut.,court,40,64,1,64,5.89,9.221501423841146e-06,33.2,27.2,16.7,4.65
Pi5,Gemma-3-1B,Q8_0,1,2048,Name two first aid treatments for a cut.,court,40,64,2,64,5.89,9.2212276639228e-06,33.2,26.8,16.4,4.62
Pi5,Gemma-3-1B,Q8_0,1,2048,Name two first aid treatments for a cut.,court,40,64,3,64,5.88,9.222761131297402e-06,33.2,27.2,16.7,4.66
Pi5,Gemma-3-1B,Q8_0,1,2048,Write one sentence about handwashing.,court,37,64,1,64,5.82,9.136817741459764e-06,32.9,26.3,16.0,4.67
Pi5,Gemma-3-1B,Q8_0,1,2048,Write one sentence about handwashing.,court,37,64,2,64,5.83,9.150440987393644e-06,32.9,26.3,15.9,4.53
Pi5,Gemma-3-1B,Q8_0,1,2048,Write one sentence about handwashing.,court,37,64,3,64,5.83,9.175381019356907e-06,33.0,26.3,16.0,4.68
Pi5,Gemma-3-1B,Q8_0,1,2048,Who is Samantha Andrews?,court,24,64,1,64,5.85,9.177718998739e-06,33.0,25.5,15.4,4.53
Pi5,Gemma-3-1B,Q8_0,1,2048,Who is Samantha Andrews?,court,24,64,2,64,5.84,9.168160516158212e-06,33.0,25.2,15.1,4.52
Pi5,Gemma-3-1B,Q8_0,1,2048,Who is Samantha Andrews?,court,24,64,3,64,5.88,9.412339854249717e-06,33.9,26.9,16.5,4.59
Pi5,Gemma-3-1B,Q8_0,1,2048,What year did WW2 start?,court,24,64,1,64,5.82,9.127542042878455e-06,32.9,25.9,15.7,4.6
Pi5,Gemma-3-1B,Q8_0,1,2048,What year did WW2 start?,court,24,64,2,64,5.83,9.157362322920734e-06,33.0,26.3,16.0,4.53
Pi5,Gemma-3-1B,Q8_0,1,2048,What year did WW2 start?,court,24,64,3,64,5.85,9.20929746461186e-06,33.2,26.3,15.9,4.59
Pi5,Gemma-3-1B,Q8_0,1,2048,Give 10 features of the sun.,court,28,64,1,64,5.89,9.228035619732286e-06,33.2,26.6,16.3,4.59
Pi5,Gemma-3-1B,Q8_0,1,2048,Give 10 features of the sun.,court,28,64,2,64,5.89,9.23423704532179e-06,33.2,26.1,15.5,4.46
Pi5,Gemma-3-1B,Q8_0,1,2048,Give 10 features of the sun.,court,28,64,3,64,5.89,9.211573985795219e-06,33.2,25.7,15.5,4.5
Pi5,Gemma-3-1B,Q8_0,1,2048,Write a mock newspaper headline.,court,32,64,1,64,5.87,9.205794119307787e-06,33.1,26.3,16.0,4.61
Pi5,Gemma-3-1B,Q8_0,1,2048,Write a mock newspaper headline.,court,32,64,2,64,5.88,9.210294126029472e-06,33.2,27.5,17.0,4.7
Pi5,Gemma-3-1B,Q8_0,1,2048,Write a mock newspaper headline.,court,32,64,3,64,5.95,9.347529816493673e-06,33.7,26.7,16.4,4.56
Pi5,Gemma-3-1B,Q8_0,1,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,1,64,5.92,9.258448934706254e-06,33.3,26.8,16.3,4.61
Pi5,Gemma-3-1B,Q8_0,1,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,2,64,5.92,9.26908465576181e-06,33.4,26.2,15.9,4.58
Pi5,Gemma-3-1B,Q8_0,1,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,64,3,64,5.92,9.25710887456682e-06,33.3,27.1,16.8,4.73
Pi5,Gemma-3-1B,Q8_0,1,2048,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,1,64,5.97,9.32799892972395e-06,33.6,28.1,17.5,4.76
Pi5,Gemma-3-1B,Q8_0,1,2048,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,2,64,5.98,9.338658541366088e-06,33.6,27.8,17.1,4.74
Pi5,Gemma-3-1B,Q8_0,1,2048,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,64,3,64,5.99,9.357097604976187e-06,33.7,27.0,16.6,4.61
Pi5,Gemma-3-1B,Q8_0,1,2048,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,1,64,5.92,9.257328203308455e-06,33.3,27.0,16.6,4.74
Pi5,Gemma-3-1B,Q8_0,1,2048,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,2,64,5.93,9.302451006388745e-06,33.5,26.8,16.5,4.59
Pi5,Gemma-3-1B,Q8_0,1,2048,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,64,3,64,5.93,9.28857193027502e-06,33.4,27.8,17.1,4.7
Pi5,Gemma-3-1B,Q8_0,1,2048,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,1,64,6.02,9.350167838478411e-06,33.7,26.3,15.6,4.42
Pi5,Gemma-3-1B,Q8_0,1,2048,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,2,64,6.03,9.395912762420416e-06,33.8,27.5,17.0,4.7
Pi5,Gemma-3-1B,Q8_0,1,2048,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,64,3,64,6.07,9.414766834368055e-06,33.9,27.1,16.8,4.66
Pi5,Gemma-3-1B,Q8_0,1,2048,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,1,21,2.15,4.110194816159491e-06,14.8,9.4,5.8,4.7
Pi5,Gemma-3-1B,Q8_0,1,2048,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,2,21,2.16,4.119419170813437e-06,14.8,9.7,6.0,4.77
Pi5,Gemma-3-1B,Q8_0,1,2048,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,3,21,2.16,4.1253588638280525e-06,14.9,10.0,6.2,4.91
Pi5,Gemma-3-1B,Q8_0,1,2048,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,1,64,5.86,9.194388972132807e-06,33.1,25.7,15.6,4.53
Pi5,Gemma-3-1B,Q8_0,1,2048,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,2,64,5.86,9.186741721118869e-06,33.1,26.5,16.3,4.63
Pi5,Gemma-3-1B,Q8_0,1,2048,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,3,64,6.19,9.55841980160822e-06,34.4,27.9,17.0,4.61
Pi5,Gemma-3-1B,Q8_0,1,2048,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,1,64,6.07,9.397821884240973e-06,33.8,28.2,17.3,4.69
Pi5,Gemma-3-1B,Q8_0,1,2048,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,2,64,6.06,9.385180743954297e-06,33.8,28.0,17.5,4.78
Pi5,Gemma-3-1B,Q8_0,1,2048,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,3,64,6.06,9.441222438998991e-06,34.0,27.4,16.8,4.64
Pi5,Gemma-3-1B,Q8_0,1,2048,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,1,64,5.95,9.313116020990448e-06,33.5,26.5,16.2,4.47
Pi5,Gemma-3-1B,Q8_0,1,2048,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,2,64,5.93,9.28125155945347e-06,33.4,26.3,15.5,4.49
Pi5,Gemma-3-1B,Q8_0,1,2048,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,3,64,5.93,9.279654993188507e-06,33.4,27.1,16.6,4.59
Pi5,Gemma-3-1B,Q8_0,1,2048,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,1,64,5.96,9.328027664742836e-06,33.6,28.0,17.2,4.71
Pi5,Gemma-3-1B,Q8_0,1,2048,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,2,64,5.97,9.358323716105914e-06,33.7,27.5,17.0,4.69
Pi5,Gemma-3-1B,Q8_0,1,2048,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,3,64,5.96,9.328038579969205e-06,33.6,28.1,17.5,4.75
Pi5,Gemma-3-1B,Q8_0,1,2048,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,1,64,5.9,9.246065472611095e-06,33.3,26.6,16.4,4.64
Pi5,Gemma-3-1B,Q8_0,1,2048,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,2,64,5.9,9.342711636840347e-06,33.6,25.7,15.6,4.57
Pi5,Gemma-3-1B,Q8_0,1,2048,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,3,64,5.94,9.32820567950915e-06,33.6,26.6,16.1,4.59
Pi5,Gemma-3-1B,Q8_0,1,2048,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,1,38,3.72,6.3191639538475196e-06,22.7,16.5,10.0,4.57
Pi5,Gemma-3-1B,Q8_0,1,2048,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,2,38,3.81,6.412507732812708e-06,23.1,16.7,10.2,4.53
Pi5,Gemma-3-1B,Q8_0,1,2048,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,3,38,3.72,6.301990854295039e-06,22.7,17.4,10.9,4.73
Pi5,Gemma-3-1B,Q8_0,1,2048,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,1,64,5.99,9.357415375374018e-06,33.7,28.0,17.5,4.74
Pi5,Gemma-3-1B,Q8_0,1,2048,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,2,64,5.96,9.325299736056612e-06,33.6,27.8,17.2,4.75
Pi5,Gemma-3-1B,Q8_0,1,2048,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,3,64,6.05,9.397509250124471e-06,33.8,26.9,16.3,4.53
Pi5,Gemma-3-1B,Q8_0,1,2048,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,1,64,5.94,9.314151142905157e-06,33.5,25.5,15.2,4.4
Pi5,Gemma-3-1B,Q8_0,1,2048,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,2,64,5.94,9.291101188136022e-06,33.4,26.4,16.1,4.52
Pi5,Gemma-3-1B,Q8_0,1,2048,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,3,64,5.9,9.24924951822524e-06,33.3,25.9,15.7,4.46
Pi5,Gemma-3-1B,Q8_0,1,2048,Describe the concept of artificial intelligence in your own words.,moyen,66,64,1,64,5.86,9.187021116827896e-06,33.1,26.5,16.2,4.63
Pi5,Gemma-3-1B,Q8_0,1,2048,Describe the concept of artificial intelligence in your own words.,moyen,66,64,2,64,5.87,9.254642975854555e-06,33.3,26.0,15.7,4.57
Pi5,Gemma-3-1B,Q8_0,1,2048,Describe the concept of artificial intelligence in your own words.,moyen,66,64,3,64,5.9,9.245585987800025e-06,33.3,25.6,15.4,4.5
Pi5,Gemma-3-1B,Q8_0,1,2048,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,1,64,6.07,9.440168978781018e-06,34.0,27.5,16.9,4.6
Pi5,Gemma-3-1B,Q8_0,1,2048,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,2,64,6.01,9.43080240544414e-06,34.0,27.9,17.1,4.73
Pi5,Gemma-3-1B,Q8_0,1,2048,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,3,64,5.95,9.323616038896678e-06,33.6,27.0,16.5,4.6
Pi5,Gemma-3-1B,Q8_0,1,2048,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,1,64,6.07,9.408035204539049e-06,33.9,28.0,17.2,4.65
Pi5,Gemma-3-1B,Q8_0,1,2048,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,2,64,6.09,9.439520955764085e-06,34.0,27.4,16.7,4.62
Pi5,Gemma-3-1B,Q8_0,1,2048,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,3,64,6.2,9.59759089623518e-06,34.6,27.9,17.3,4.6
Pi5,Gemma-3-1B,Q8_0,1,2048,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,1,64,6.19,9.59746042287973e-06,34.6,29.3,18.4,4.76
Pi5,Gemma-3-1B,Q8_0,1,2048,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,2,64,6.24,9.665635157337204e-06,34.8,29.4,18.4,4.77
Pi5,Gemma-3-1B,Q8_0,1,2048,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,3,64,6.24,9.642347091481045e-06,34.7,28.7,17.7,4.64
Pi5,Gemma-3-1B,Q8_0,1,2048,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,1,64,6.16,9.517253074705107e-06,34.3,28.2,17.7,4.68
Pi5,Gemma-3-1B,Q8_0,1,2048,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,2,64,6.1,9.457058623114687e-06,34.0,28.2,17.4,4.76
Pi5,Gemma-3-1B,Q8_0,1,2048,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,3,64,6.08,9.438610984672683e-06,34.0,27.5,16.9,4.69
Pi5,Gemma-3-1B,Q8_0,1,2048,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,1,64,6.17,9.574421865646667e-06,34.5,28.5,17.5,4.72
Pi5,Gemma-3-1B,Q8_0,1,2048,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,2,64,6.17,9.555248683321051e-06,34.4,28.3,17.7,4.76
Pi5,Gemma-3-1B,Q8_0,1,2048,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,3,64,6.12,9.493581462546632e-06,34.2,27.2,16.8,4.65
Pi5,Gemma-3-1B,Q8_0,1,2048,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,1,64,6.15,9.54941096068945e-06,34.4,29.4,18.6,4.87
Pi5,Gemma-3-1B,Q8_0,1,2048,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,2,64,6.16,9.52954965970057e-06,34.3,28.8,17.9,4.76
Pi5,Gemma-3-1B,Q8_0,1,2048,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,3,64,6.18,9.559126254800219e-06,34.4,28.7,17.8,4.67
Pi5,Gemma-3-1B,Q8_0,1,2048,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,1,64,6.06,9.3963559400159e-06,33.8,28.5,18.0,4.79
Pi5,Gemma-3-1B,Q8_0,1,2048,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,2,64,6.04,9.391648281618912e-06,33.8,28.4,17.5,4.77
Pi5,Gemma-3-1B,Q8_0,1,2048,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,3,64,6.04,9.380834927161545e-06,33.8,27.4,17.1,4.72
Pi5,Gemma-3-1B,Q8_0,1,2048,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,1,64,6.07,9.418167421868942e-06,33.9,28.4,17.6,4.79
Pi5,Gemma-3-1B,Q8_0,1,2048,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,2,64,6.07,9.40914383331688e-06,33.9,27.6,16.8,4.64
Pi5,Gemma-3-1B,Q8_0,1,2048,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,3,64,6.12,9.481645214452697e-06,34.1,26.8,16.5,4.62
Pi5,Gemma-3-1B,Q8_0,1,2048,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,1,64,6.15,9.523653927546392e-06,34.3,28.2,17.5,4.69
Pi5,Gemma-3-1B,Q8_0,1,2048,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,2,64,6.13,9.506544597307395e-06,34.2,27.9,17.3,4.7
Pi5,Gemma-3-1B,Q8_0,1,2048,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,3,64,6.11,9.497708034570693e-06,34.2,28.2,17.7,4.73
Pi5,Gemma-3-1B,Q8_0,1,2048,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,1,64,6.09,9.447917225442528e-06,34.0,28.2,17.4,4.75
Pi5,Gemma-3-1B,Q8_0,1,2048,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,2,64,6.11,9.449793409800672e-06,34.0,28.4,17.8,4.67
Pi5,Gemma-3-1B,Q8_0,1,2048,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,3,64,6.1,9.486659427257367e-06,34.2,28.3,17.5,4.75
Pi5,Gemma-3-1B,Q8_0,1,2048,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,1,34,3.54,6.061178951358541e-06,21.8,16.8,10.7,4.97
Pi5,Gemma-3-1B,Q8_0,1,2048,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,2,34,3.53,6.037510080791688e-06,21.7,16.3,10.2,4.85
Pi5,Gemma-3-1B,Q8_0,1,2048,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,3,34,3.54,6.04926469026684e-06,21.8,16.4,10.3,4.84
Pi5,Gemma-3-1B,Q8_0,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,1,64,6.13,9.51988663541521e-06,34.3,27.7,16.8,4.58
Pi5,Gemma-3-1B,Q8_0,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,2,64,6.16,9.568313628803907e-06,34.4,27.7,17.0,4.58
