machine,modele,quantification,n_threads,n_ctx,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,1,48,4.11,1.826707016558649e-05,65.8,26.0,18.6,6.37
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,2,48,4.11,1.8129805460209217e-05,65.3,25.9,19.1,6.51
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,3,48,4.06,1.8031967349368896e-05,64.9,26.2,19.2,6.67
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,1,256,19.45,9.651430369268349e-05,347.5,134.3,99.5,6.92
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,2,256,19.45,9.674874496084101e-05,348.3,136.9,102.2,7.08
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,3,256,19.57,9.828089855923692e-05,353.8,137.2,102.2,7.09
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,1,256,19.67,9.926526353131657e-05,357.4,135.6,100.8,6.97
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,2,256,19.65,9.872550214618371e-05,355.4,131.9,97.5,6.78
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,3,256,19.67,9.900794798556464e-05,356.4,139.8,104.7,7.16
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,1,21,1.95,9.425681360765964e-06,33.9,13.1,9.8,6.78
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,2,21,1.98,9.420177358863887e-06,33.9,11.7,8.5,6.37
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,3,21,1.95,9.41969507822701e-06,33.9,13.4,10.2,7.33
Pi5,Gemma-3-1B,Q4_K_M,4,512,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,1,256,19.32,9.502113822115627e-05,342.1,135.7,101.4,7.08
Pi5,Gemma-3-1B,Q4_K_M,4,512,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,2,256,19.39,9.575809710683588e-05,344.7,133.8,99.0,6.95
Pi5,Gemma-3-1B,Q4_K_M,4,512,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,3,256,19.31,9.516407913599361e-05,342.6,130.8,96.1,6.8
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,1,256,19.73,9.923012785930058e-05,357.2,137.5,102.6,7.01
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,2,256,19.7,9.965210413081846e-05,358.7,142.2,107.0,7.28
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,3,256,19.72,9.932068384636567e-05,357.6,133.6,98.5,6.81
Pi5,Gemma-3-1B,Q4_K_M,4,512,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,1,256,19.41,9.536316238770006e-05,343.3,135.7,101.4,7.06
Pi5,Gemma-3-1B,Q4_K_M,4,512,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,2,256,19.48,9.654236922441303e-05,347.6,133.3,98.6,6.9
Pi5,Gemma-3-1B,Q4_K_M,4,512,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,3,256,19.29,9.510364160288364e-05,342.4,136.6,101.7,7.09
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,1,94,7.5,3.833677198743511e-05,138.0,49.9,36.8,6.72
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,2,94,7.52,3.872297981457588e-05,139.4,52.1,39.0,6.96
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,3,94,7.54,3.9312343796280025e-05,141.5,51.4,38.3,6.84
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,1,129,9.91,5.124022225326961e-05,184.5,62.9,45.3,6.37
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,2,129,9.94,5.097044399452889e-05,183.5,71.0,53.8,7.23
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,3,129,9.9,5.106308907992704e-05,183.8,70.2,52.7,7.11
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,1,42,3.51,1.8702164715212883e-05,67.3,25.2,19.2,7.36
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,2,42,3.55,1.8720723398302456e-05,67.4,23.7,17.4,6.74
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,3,42,3.52,1.8657057234699206e-05,67.2,22.9,16.9,6.93
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,1,256,19.92,9.938433885141143e-05,357.8,139.5,103.9,7.04
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,2,256,19.48,9.655731679606737e-05,347.6,135.5,100.9,6.99
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,3,256,19.56,9.730237774147075e-05,350.3,136.9,102.2,7.01
Pi5,Gemma-3-1B,Q4_K_M,4,512,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,1,256,19.28,9.515132354904446e-05,342.5,138.8,103.9,7.22
Pi5,Gemma-3-1B,Q4_K_M,4,512,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,2,256,19.39,9.555325850043011e-05,344.0,138.2,103.5,7.18
Pi5,Gemma-3-1B,Q4_K_M,4,512,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,3,256,19.46,9.59136706615636e-05,345.3,132.9,98.6,6.88
Pi5,Gemma-3-1B,Q4_K_M,4,512,Describe the concept of artificial intelligence in your own words.,moyen,66,256,1,244,18.46,9.181043000522311e-05,330.5,130.9,97.7,7.15
Pi5,Gemma-3-1B,Q4_K_M,4,512,Describe the concept of artificial intelligence in your own words.,moyen,66,256,2,244,18.52,9.211344154150443e-05,331.6,129.9,96.5,7.07
Pi5,Gemma-3-1B,Q4_K_M,4,512,Describe the concept of artificial intelligence in your own words.,moyen,66,256,3,244,18.41,9.179288752134726e-05,330.5,128.9,96.2,7.03
Pi5,Gemma-3-1B,Q4_K_M,4,512,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,1,256,19.42,9.601555824939867e-05,345.7,136.5,102.0,7.05
Pi5,Gemma-3-1B,Q4_K_M,4,512,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,2,256,19.33,9.569163431781331e-05,344.5,137.6,102.9,7.15
Pi5,Gemma-3-1B,Q4_K_M,4,512,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,3,256,19.35,9.540861511468695e-05,343.5,130.9,96.8,6.81
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,1,232,18.1,8.982049738727193e-05,323.4,124.9,93.2,6.99
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,2,232,18.1,8.933394332044501e-05,321.6,121.5,90.1,6.75
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,3,232,18.02,9.130165429110086e-05,328.7,127.1,95.1,7.1
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,1,256,20.08,0.00010081741381720128,362.9,140.1,104.7,7.05
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,2,256,19.99,0.00010059975302825832,362.2,143.4,108.1,7.25
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,3,256,20.05,0.0001005994181863454,362.2,141.1,105.9,7.07
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,1,172,13.41,6.63100547934879e-05,238.7,93.0,69.4,7.05
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,2,172,13.41,6.622739213420873e-05,238.4,89.8,66.2,6.75
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,3,172,13.37,6.591066136849908e-05,237.3,92.2,68.5,6.95
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,256,1,96,8.02,4.1073227159331775e-05,147.9,52.7,38.9,6.67
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,256,2,96,8.02,4.125447202906191e-05,148.5,55.2,41.3,6.95
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,256,3,96,7.99,4.132279538905201e-05,148.8,55.6,41.4,6.97
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,1,93,7.78,4.0389486500583155e-05,145.4,55.5,42.0,7.24
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,2,93,7.72,4.000854289564383e-05,144.0,53.5,40.2,7.13
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,3,93,7.77,4.027891932415304e-05,145.0,54.5,41.0,7.04
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,1,256,19.51,9.761610230046153e-05,351.4,137.9,103.3,7.13
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,2,256,19.59,9.887497680808344e-05,355.9,138.4,103.4,7.09
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,3,256,19.59,9.810073935008903e-05,353.2,139.2,104.0,7.12
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,1,256,19.66,9.921001339753743e-05,357.2,135.2,100.5,6.96
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,2,256,19.67,9.874441689627151e-05,355.5,135.5,100.5,6.96
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,3,256,19.71,9.891870352451881e-05,356.1,136.6,101.7,7.01
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,1,256,19.84,0.00010016654353288401,360.6,137.3,101.6,6.93
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,2,256,19.83,9.961718776504409e-05,358.6,139.7,104.7,7.11
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,3,256,19.92,0.00010026965938835196,361.0,138.3,103.1,6.99
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,1,256,19.83,9.955862697341464e-05,358.4,135.7,100.4,6.87
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,2,256,19.83,9.985430440580121e-05,359.5,138.3,103.7,7.01
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,3,256,19.86,9.930744460964029e-05,357.5,141.7,107.0,7.2
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,256,1,170,13.48,6.813797433881734e-05,245.3,95.8,71.7,7.13
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,256,2,170,13.47,6.779489139110338e-05,244.1,95.3,71.9,7.18
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,256,3,170,13.47,6.764279119161591e-05,243.5,95.1,70.8,7.08
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,256,1,256,20.04,0.00010035384148970975,361.3,142.0,106.3,7.12
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,256,2,256,20.01,0.00010010554237197764,360.4,137.6,102.1,6.91
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,256,3,256,19.96,0.00010028550271433123,361.0,139.4,103.7,6.99
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,256,1,63,6.56,3.452434850200152e-05,124.3,48.1,37.2,7.39
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,256,2,63,6.66,3.487637101855235e-05,125.6,44.5,33.5,6.79
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,256,3,63,6.59,3.452623828623233e-05,124.3,48.2,37.6,7.44
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,256,1,256,19.76,9.910467996520571e-05,356.8,138.8,103.5,7.08
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,256,2,256,19.68,9.923451273442133e-05,357.2,136.5,101.5,7.0
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,256,3,256,19.72,9.931122759829156e-05,357.5,139.5,103.9,7.12
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,256,1,10,1.46,6.558841845273305e-06,23.6,9.2,7.0,6.75
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,256,2,10,1.5,7.681371213490939e-06,27.7,9.5,7.4,6.94
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,256,3,10,1.49,7.322624656719219e-06,26.4,10.0,7.7,7.26
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,256,1,256,19.78,9.959861587263143e-05,358.6,138.1,103.3,7.06
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,256,2,256,20.09,9.837802118430409e-05,354.2,138.2,102.1,6.95
Pi5,Gemma-3-1B,Q4_K_M,4,512,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,256,3,256,19.84,9.932763031468022e-05,357.6,137.4,102.4,6.99
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Does cognitive empathy exist?,court,29,16,1,16,1.32,4.082911276769984e-06,14.7,8.0,6.0,7.01
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Does cognitive empathy exist?,court,29,16,2,16,1.32,4.0482403963319175e-06,14.6,7.8,5.8,6.81
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Does cognitive empathy exist?,court,29,16,3,16,1.32,4.105448245270205e-06,14.8,7.6,5.4,6.16
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Generate a movie review,court,23,16,1,16,1.3,3.88406591301805e-06,14.0,7.4,5.3,6.4
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Generate a movie review,court,23,16,2,16,1.3,3.90221132289869e-06,14.0,6.3,4.3,5.47
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Generate a movie review,court,23,16,3,16,1.3,3.7977284183950676e-06,13.7,7.6,5.5,6.59
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Identify popular dishes in Mexico.,court,34,16,1,16,1.33,4.2674414928832065e-06,15.4,8.4,6.4,7.37
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Identify popular dishes in Mexico.,court,34,16,2,16,1.36,4.761238219285944e-06,17.1,9.3,7.1,7.47
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Identify popular dishes in Mexico.,court,34,16,3,16,1.36,4.54118788861746e-06,16.3,8.6,6.5,7.47
Pi5,Gemma-3-1B,Q4_K_M,4,2048,What is unique about a hyperbole?,court,33,16,1,16,1.37,4.884267673156808e-06,17.6,7.0,5.0,6.13
Pi5,Gemma-3-1B,Q4_K_M,4,2048,What is unique about a hyperbole?,court,33,16,2,16,1.37,4.70345591244985e-06,16.9,7.7,5.6,6.21
Pi5,Gemma-3-1B,Q4_K_M,4,2048,What is unique about a hyperbole?,court,33,16,3,16,1.41,5.351856130932254e-06,19.3,10.5,8.1,7.63
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Write an emergency response plan,court,32,16,1,16,1.32,4.087612599842747e-06,14.7,7.3,5.3,6.35
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Write an emergency response plan,court,32,16,2,16,1.32,4.032624915682398e-06,14.5,7.3,5.3,6.37
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Write an emergency response plan,court,32,16,3,16,1.32,3.99876722544688e-06,14.4,8.2,6.2,7.21
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Generate a quiz about physics.,court,30,16,1,16,1.35,4.3313670135469455e-06,15.6,8.6,6.4,6.95
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Generate a quiz about physics.,court,30,16,2,16,1.35,4.372461990917466e-06,15.7,8.7,6.7,7.64
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Generate a quiz about physics.,court,30,16,3,16,1.34,4.250431589012873e-06,15.3,7.0,5.1,6.13
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Develop a metaphor for hope.,court,28,16,1,16,1.34,4.334373139614509e-06,15.6,8.8,6.7,7.7
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Develop a metaphor for hope.,court,28,16,2,16,1.34,4.35978959132326e-06,15.7,8.5,6.6,7.46
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Develop a metaphor for hope.,court,28,16,3,16,1.34,4.340248584460919e-06,15.6,8.2,6.0,6.59
Pi5,Gemma-3-1B,Q4_K_M,4,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,16,1,16,1.43,6.089276853821561e-06,21.9,8.9,6.6,6.53
Pi5,Gemma-3-1B,Q4_K_M,4,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,16,2,16,1.44,6.157722794046048e-06,22.2,8.9,6.7,6.49
Pi5,Gemma-3-1B,Q4_K_M,4,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,16,3,16,1.43,5.885879675615291e-06,21.2,9.7,7.4,7.14
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Describe the primary colors.,court,28,16,1,13,1.18,2.932563824850747e-06,10.6,7.8,5.8,6.77
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Describe the primary colors.,court,28,16,2,13,1.18,2.931785151962157e-06,10.6,7.9,5.9,6.89
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Describe the primary colors.,court,28,16,3,13,1.18,2.909326697227596e-06,10.5,6.6,4.5,5.78
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Name two first aid treatments for a cut.,court,40,16,1,16,1.41,5.0981257725786135e-06,18.4,9.5,7.2,6.9
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Name two first aid treatments for a cut.,court,40,16,2,16,1.4,5.208639475557984e-06,18.8,9.7,7.4,7.08
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Name two first aid treatments for a cut.,court,40,16,3,16,1.4,5.256487227995012e-06,18.9,10.0,7.7,7.33
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Write one sentence about handwashing.,court,37,16,1,16,1.34,4.264297607371425e-06,15.4,8.4,6.2,6.78
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Write one sentence about handwashing.,court,37,16,2,16,1.35,4.542555235634461e-06,16.4,8.9,6.8,7.17
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Write one sentence about handwashing.,court,37,16,3,16,1.37,4.627178068861539e-06,16.7,8.2,6.1,6.61
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Who is Samantha Andrews?,court,24,16,1,16,1.33,4.186858639620893e-06,15.1,7.9,5.8,6.44
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Who is Samantha Andrews?,court,24,16,2,16,1.32,4.059013481702081e-06,14.6,8.0,5.9,6.96
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Who is Samantha Andrews?,court,24,16,3,16,1.31,4.006541100076692e-06,14.4,7.5,5.5,6.58
Pi5,Gemma-3-1B,Q4_K_M,4,2048,What year did WW2 start?,court,24,16,1,16,1.36,4.545328896570577e-06,16.4,7.7,5.7,6.75
Pi5,Gemma-3-1B,Q4_K_M,4,2048,What year did WW2 start?,court,24,16,2,16,1.35,4.490210346865715e-06,16.2,9.2,7.0,7.39
Pi5,Gemma-3-1B,Q4_K_M,4,2048,What year did WW2 start?,court,24,16,3,16,1.37,4.7267042915436685e-06,17.0,6.4,4.4,5.56
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Give 10 features of the sun.,court,28,16,1,16,1.42,5.600929904627886e-06,20.2,9.9,7.6,7.16
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Give 10 features of the sun.,court,28,16,2,16,1.4,5.1282120033560985e-06,18.5,9.5,7.2,6.91
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Give 10 features of the sun.,court,28,16,3,16,1.41,5.448753444046378e-06,19.6,9.7,7.4,7.05
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Write a mock newspaper headline.,court,32,16,1,16,1.34,4.322835434754593e-06,15.6,9.4,7.1,7.59
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Write a mock newspaper headline.,court,32,16,2,16,1.34,4.25495336766851e-06,15.3,8.1,6.1,7.07
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Write a mock newspaper headline.,court,32,16,3,16,1.33,4.1631018356324405e-06,15.0,8.1,6.1,7.09
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,16,1,16,1.52,8.046511450617833e-06,29.0,8.7,6.4,6.33
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,16,2,16,1.53,8.005167415093482e-06,28.8,7.9,5.6,5.72
Pi5,Gemma-3-1B,Q4_K_M,4,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,16,3,16,1.53,8.081301136186819e-06,29.1,8.8,6.4,6.36
Pi5,Gemma-3-1B,Q4_K_M,4,2048,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,16,1,16,1.63,8.32881939091486e-06,30.0,9.4,7.0,6.43
