machine,modele,quantification,n_threads,n_ctx,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,2,64,8.41,1.2530845773369279e-05,45.1,38.2,25.1,4.59
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,3,64,8.43,1.2573591501970217e-05,45.3,38.8,25.4,4.68
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,1,64,8.63,1.2873981691254873e-05,46.3,39.6,26.3,4.65
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,2,64,8.65,1.2893284144317282e-05,46.4,39.5,26.1,4.64
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,3,64,8.63,1.2869610188047174e-05,46.3,39.1,25.9,4.65
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,1,64,8.29,1.2351033361198734e-05,44.5,35.6,23.0,4.36
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,2,64,8.27,1.2334497836855474e-05,44.4,36.8,23.7,4.56
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,3,64,8.28,1.234037431175059e-05,44.4,36.3,23.6,4.51
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,1,64,8.54,1.2748006614518053e-05,45.9,38.7,25.2,4.54
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,2,64,8.62,1.2852345736336492e-05,46.3,38.6,25.2,4.55
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,3,64,8.51,1.2701942977806052e-05,45.7,38.3,25.3,4.63
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,1,64,8.58,1.2846792774293116e-05,46.2,39.2,25.3,4.59
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,2,64,8.54,1.2786019236727287e-05,46.0,39.5,25.9,4.67
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,3,64,8.52,1.2708596713103331e-05,45.8,37.9,25.0,4.57
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,1,64,8.25,1.2307588563709636e-05,44.3,36.1,23.3,4.47
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,2,64,8.27,1.2331608828959003e-05,44.4,35.6,23.0,4.48
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,3,64,8.26,1.2307725651491704e-05,44.3,36.7,23.8,4.48
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,1,64,8.34,1.2422864588440306e-05,44.7,36.3,23.1,4.39
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,2,64,8.34,1.242640151935172e-05,44.7,37.0,23.9,4.45
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,3,64,8.36,1.2461398081123686e-05,44.9,36.6,23.7,4.49
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,1,64,8.51,1.2697043151219388e-05,45.7,38.7,25.4,4.68
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,2,64,8.53,1.2738586610356338e-05,45.9,37.5,24.5,4.48
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,3,64,8.49,1.2684988402808871e-05,45.7,38.8,25.4,4.69
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,1,64,9.1,1.604264928339148e-05,57.8,44.1,28.9,4.87
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,2,64,8.5,1.2730395612359625e-05,45.8,37.5,24.1,4.45
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,3,64,8.48,1.266889894123362e-05,45.6,37.2,24.3,4.5
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,1,64,8.67,1.3211194755020763e-05,47.6,40.4,26.9,4.7
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,2,64,8.77,1.3338294778245338e-05,48.0,39.0,25.5,4.51
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,3,64,8.51,1.2696671355528196e-05,45.7,38.5,25.4,4.65
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,1,64,8.61,1.2860327612345639e-05,46.3,38.6,25.0,4.54
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,2,64,8.67,1.2925053703125547e-05,46.5,38.9,25.6,4.55
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,3,64,8.62,1.285457232181461e-05,46.3,39.6,26.1,4.61
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,1,63,9.6,1.833723154925836e-05,66.0,47.0,32.2,4.91
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,2,63,9.53,1.823084053116456e-05,65.6,47.7,33.0,5.11
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,3,63,9.57,1.827962094065725e-05,65.8,46.0,31.7,4.89
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,1,64,8.35,1.2450734174964229e-05,44.8,36.3,23.2,4.46
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,2,64,8.35,1.2462722100547333e-05,44.9,36.9,24.0,4.48
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,3,64,8.33,1.241194800703199e-05,44.7,37.2,24.2,4.5
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,1,10,1.96,3.883106462358486e-06,14.0,10.4,7.6,5.77
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,2,10,1.96,3.887993942443233e-06,14.0,10.6,7.7,5.53
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,3,10,1.97,3.903544843124879e-06,14.1,9.8,7.1,5.49
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,1,64,8.5,1.268151226812992e-05,45.7,37.9,24.8,4.47
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,2,64,8.46,1.2622180025676716e-05,45.4,38.0,24.8,4.65
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,3,64,8.47,1.2645233393423045e-05,45.5,37.4,24.6,4.53
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Does cognitive empathy exist?,court,29,256,1,256,31.32,4.206171798575543e-05,151.4,132.5,82.7,4.26
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Does cognitive empathy exist?,court,29,256,2,256,31.4,4.214674637890327e-05,151.7,133.0,83.1,4.25
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Does cognitive empathy exist?,court,29,256,3,256,31.32,4.201340295474699e-05,151.2,132.1,82.8,4.25
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Generate a movie review,court,23,256,1,256,31.3,4.2026193616619625e-05,151.3,133.0,83.1,4.27
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Generate a movie review,court,23,256,2,256,31.34,4.2061157058383845e-05,151.4,133.4,83.1,4.27
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Generate a movie review,court,23,256,3,256,31.26,4.2087809474129205e-05,151.5,132.4,82.7,4.27
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Identify popular dishes in Mexico.,court,34,256,1,256,31.31,4.2010856732499016e-05,151.2,132.5,83.0,4.26
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Identify popular dishes in Mexico.,court,34,256,2,256,31.3,4.1997830319761106e-05,151.2,133.4,83.5,4.28
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Identify popular dishes in Mexico.,court,34,256,3,256,31.38,4.26865872977167e-05,153.7,132.8,82.9,4.25
Pi5,Gemma-3-1B,Q4_K_M,1,2048,What is unique about a hyperbole?,court,33,256,1,256,31.45,4.217820788433329e-05,151.8,133.2,83.3,4.25
Pi5,Gemma-3-1B,Q4_K_M,1,2048,What is unique about a hyperbole?,court,33,256,2,256,31.37,4.2084628577223304e-05,151.5,133.7,83.8,4.28
Pi5,Gemma-3-1B,Q4_K_M,1,2048,What is unique about a hyperbole?,court,33,256,3,256,31.35,4.206380330177446e-05,151.4,134.3,84.2,4.29
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Write an emergency response plan,court,32,256,1,256,31.35,4.28366860267818e-05,154.2,134.9,84.2,4.33
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Write an emergency response plan,court,32,256,2,256,31.3,4.202898816538125e-05,151.3,133.2,82.9,4.28
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Write an emergency response plan,court,32,256,3,256,31.29,4.1986053041571726e-05,151.1,132.5,83.0,4.25
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Generate a quiz about physics.,court,30,256,1,256,31.33,4.205238387060401e-05,151.4,132.5,82.7,4.25
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Generate a quiz about physics.,court,30,256,2,256,31.39,4.21402427928735e-05,151.7,133.9,83.8,4.27
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Generate a quiz about physics.,court,30,256,3,256,31.43,4.52787382429285e-05,163.0,137.7,87.1,4.39
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Develop a metaphor for hope.,court,28,256,1,256,31.33,4.207528709717966e-05,151.5,131.6,82.2,4.24
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Develop a metaphor for hope.,court,28,256,2,256,31.34,4.2049669936684703e-05,151.4,133.2,83.8,4.27
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Develop a metaphor for hope.,court,28,256,3,256,31.34,4.210982859769714e-05,151.6,133.0,83.1,4.27
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,1,256,31.45,4.2213862610817923e-05,152.0,134.5,84.3,4.28
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,2,256,31.44,4.2198128811733596e-05,151.9,134.7,84.9,4.3
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,3,256,31.43,4.2182950331832634e-05,151.9,134.1,84.2,4.29
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Describe the primary colors.,court,28,256,1,13,1.8,3.6747205577359146e-06,13.2,7.8,4.8,4.39
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Describe the primary colors.,court,28,256,2,13,1.8,3.6678552902027702e-06,13.2,7.6,4.8,4.26
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Describe the primary colors.,court,28,256,3,13,1.79,3.659354181266756e-06,13.2,6.8,4.2,4.03
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Name two first aid treatments for a cut.,court,40,256,1,145,17.95,2.472272801771868e-05,89.0,76.3,47.9,4.28
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Name two first aid treatments for a cut.,court,40,256,2,145,17.95,2.474539551719033e-05,89.1,75.8,47.7,4.25
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Name two first aid treatments for a cut.,court,40,256,3,145,17.94,2.4717255194186764e-05,89.0,75.9,48.0,4.3
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Write one sentence about handwashing.,court,37,256,1,19,2.52,4.645900160091401e-06,16.7,10.3,6.7,4.42
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Write one sentence about handwashing.,court,37,256,2,19,2.58,4.7235002359606555e-06,17.0,10.1,6.3,4.12
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Write one sentence about handwashing.,court,37,256,3,19,2.54,4.670104958002609e-06,16.8,9.5,5.9,4.28
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Who is Samantha Andrews?,court,24,256,1,256,31.3,4.20059428488913e-05,151.2,131.5,82.3,4.23
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Who is Samantha Andrews?,court,24,256,2,256,31.32,4.2043543865156724e-05,151.4,132.6,82.6,4.27
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Who is Samantha Andrews?,court,24,256,3,256,31.33,4.205968761534399e-05,151.4,133.0,82.9,4.25
Pi5,Gemma-3-1B,Q4_K_M,1,2048,What year did WW2 start?,court,24,256,1,27,3.52,5.994224864378153e-06,21.6,13.7,8.7,4.28
Pi5,Gemma-3-1B,Q4_K_M,1,2048,What year did WW2 start?,court,24,256,2,27,3.55,6.034925549394005e-06,21.7,14.6,9.1,4.26
Pi5,Gemma-3-1B,Q4_K_M,1,2048,What year did WW2 start?,court,24,256,3,27,3.55,6.0428476502091145e-06,21.8,13.7,8.4,4.0
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Give 10 features of the sun.,court,28,256,1,256,31.41,4.2182906945846193e-05,151.9,133.8,83.9,4.3
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Give 10 features of the sun.,court,28,256,2,256,31.39,4.213130271745357e-05,151.7,133.4,83.2,4.27
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Give 10 features of the sun.,court,28,256,3,256,31.39,4.2129919499843205e-05,151.7,134.1,83.8,4.29
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Write a mock newspaper headline.,court,32,256,1,142,17.52,2.4167827561198528e-05,87.0,72.6,45.2,4.22
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Write a mock newspaper headline.,court,32,256,2,142,17.53,2.4193987986888008e-05,87.1,73.8,46.0,4.25
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Write a mock newspaper headline.,court,32,256,3,142,17.53,2.4180939782487808e-05,87.1,74.8,46.8,4.3
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,1,256,31.55,4.2352751329734285e-05,152.5,134.2,84.4,4.28
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,2,256,31.53,4.234837662501337e-05,152.5,134.3,84.5,4.28
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,3,256,31.51,4.229605232205769e-05,152.3,135.2,85.1,4.32
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,1,48,6.36,9.777117768696941e-06,35.2,28.2,18.3,4.53
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,2,48,6.35,9.770100725274873e-06,35.2,27.3,17.8,4.5
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,3,48,6.35,9.751193468881749e-06,35.1,27.6,17.8,4.54
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,1,256,31.52,4.228943729674634e-05,152.2,134.6,84.5,4.31
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,2,256,31.52,4.2309818425037584e-05,152.3,136.5,85.8,4.34
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,3,256,31.52,4.231831744851552e-05,152.3,135.9,85.3,4.32
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,1,256,31.77,4.262787956795598e-05,153.5,136.2,85.7,4.32
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,2,256,31.75,4.261945093675824e-05,153.4,135.3,85.3,4.28
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,3,256,31.77,4.2648673457924236e-05,153.5,137.1,86.8,4.33
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,1,21,3.0,5.288581962844514e-06,19.0,12.9,8.5,4.5
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,2,21,3.0,5.244987310311799e-06,18.9,13.1,8.7,4.56
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,3,21,2.96,5.234819749742851e-06,18.8,12.7,8.3,4.57
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,1,256,31.39,4.21321412286795e-05,151.7,133.5,84.1,4.29
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,2,256,31.46,4.234317823602478e-05,152.4,135.7,85.4,4.33
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,3,256,31.37,4.2110774228489176e-05,151.6,135.4,84.9,4.32
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,1,256,31.92,4.285914319327024e-05,154.3,137.0,86.2,4.31
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,2,256,31.81,4.269202889123568e-05,153.7,136.2,86.0,4.3
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,3,256,31.85,4.278976310183391e-05,154.0,137.4,86.7,4.33
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,1,256,31.49,4.2264352868122235e-05,152.2,134.5,84.4,4.29
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,2,256,31.53,4.229546223141303e-05,152.3,134.6,84.0,4.27
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,3,256,31.55,4.2387593452384706e-05,152.6,134.3,84.3,4.28
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,1,94,12.01,1.7351771065922375e-05,62.5,51.9,32.8,4.33
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,2,94,12.0,1.738745916197306e-05,62.6,52.2,33.3,4.39
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,3,94,11.99,1.737930665908127e-05,62.6,51.8,33.0,4.35
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,1,129,16.06,2.2254971338382653e-05,80.1,69.3,43.3,4.36
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,2,129,16.05,2.2203927760921555e-05,79.9,67.6,42.5,4.27
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,3,129,16.05,2.2196102058500644e-05,79.9,68.6,43.1,4.31
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,1,42,5.55,8.74742048094269e-06,31.5,24.6,15.5,4.45
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,2,42,5.55,8.717259287991942e-06,31.4,23.9,15.2,4.42
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,3,42,5.54,8.723873869879746e-06,31.4,23.9,15.0,4.32
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,1,256,31.63,4.2444402129454656e-05,152.8,134.5,84.4,4.27
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,2,256,31.62,4.2449568874745135e-05,152.8,136.2,85.5,4.33
Pi5,Gemma-3-1B,Q4_K_M,1,2048,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,3,256,31.55,4.2382710178072344e-05,152.6,135.8,85.4,4.33
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,1,256,31.5,4.229955188067236e-05,152.3,134.6,84.6,4.29
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,2,256,31.49,4.227908229463328e-05,152.2,134.0,84.1,4.28
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,3,256,31.49,4.229813664102157e-05,152.3,135.5,85.4,4.33
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Describe the concept of artificial intelligence in your own words.,moyen,66,256,1,244,30.02,5.94371609792648e-05,214.0,128.8,81.1,4.31
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Describe the concept of artificial intelligence in your own words.,moyen,66,256,2,244,30.14,5.9606670661105134e-05,214.6,128.8,81.1,4.29
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Describe the concept of artificial intelligence in your own words.,moyen,66,256,3,244,30.06,5.9502281504555533e-05,214.2,127.9,80.4,4.27
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,1,256,31.44,4.220495794235188e-05,151.9,134.8,84.4,4.31
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,2,256,31.44,4.2193458348427627e-05,151.9,134.5,84.8,4.31
Pi5,Gemma-3-1B,Q4_K_M,1,2048,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,3,256,31.46,4.220378954145617e-05,151.9,133.5,83.7,4.27
