machine,modele,quantification,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Qwen2.5-1.5B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,1,11,1.28,3.0114765848118392e-06,10.8,6.2,4.2,5.44
Pi5,Qwen2.5-1.5B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,2,11,1.28,3.009373793266229e-06,10.8,6.9,5.0,6.1
Pi5,Qwen2.5-1.5B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,64,3,11,1.26,2.9600122558912766e-06,10.7,7.1,5.2,6.3
Pi5,Qwen2.5-1.5B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,1,43,3.91,8.198169140487185e-06,29.5,22.5,15.9,6.09
Pi5,Qwen2.5-1.5B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,2,43,3.95,8.234607826420167e-06,29.6,22.9,16.0,5.95
Pi5,Qwen2.5-1.5B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,64,3,43,3.92,8.209651547163023e-06,29.6,21.2,14.7,5.71
Pi5,Qwen2.5-1.5B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,1,64,5.86,1.1763591801246265e-05,42.3,35.5,25.4,6.22
Pi5,Qwen2.5-1.5B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,2,64,5.88,1.1804438223721004e-05,42.5,35.5,25.4,6.17
Pi5,Qwen2.5-1.5B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,64,3,64,5.87,1.180132506703333e-05,42.5,34.8,24.5,5.98
Pi5,Qwen2.5-1.5B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,1,64,5.61,1.136122442721251e-05,40.9,32.9,23.3,6.07
Pi5,Qwen2.5-1.5B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,2,64,5.66,1.1400600570865211e-05,41.0,32.4,22.8,6.01
Pi5,Qwen2.5-1.5B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,64,3,64,5.59,1.133503147472245e-05,40.8,31.9,22.4,5.95
Pi5,Qwen2.5-1.5B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,1,64,5.8,1.1650551479156155e-05,41.9,32.6,22.5,5.79
Pi5,Qwen2.5-1.5B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,2,64,5.75,1.1601661525978533e-05,41.8,34.4,24.4,6.13
Pi5,Qwen2.5-1.5B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,64,3,64,5.81,1.1710664426741871e-05,42.2,33.6,23.7,6.12
Pi5,Qwen2.5-1.5B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,1,10,1.16,2.7860793568140503e-06,10.0,7.0,5.0,6.13
Pi5,Qwen2.5-1.5B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,2,10,1.16,2.778769005799643e-06,10.0,6.6,4.7,5.77
Pi5,Qwen2.5-1.5B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,64,3,10,1.17,2.7958541346930996e-06,10.1,7.0,5.0,6.15
Pi5,Qwen2.5-1.5B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,1,64,5.68,1.1434703411611414e-05,41.2,33.2,23.4,6.08
Pi5,Qwen2.5-1.5B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,2,64,5.7,1.1465011987708851e-05,41.3,34.8,24.6,6.13
Pi5,Qwen2.5-1.5B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,64,3,64,5.68,1.1449242387885486e-05,41.2,33.9,23.9,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,1,64,5.68,1.1658363684726441e-05,42.0,32.5,22.6,5.93
Pi5,Qwen2.5-1.5B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,2,64,5.71,1.1503701321172988e-05,41.4,33.5,23.6,6.0
Pi5,Qwen2.5-1.5B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,64,3,64,5.67,1.1400263684603523e-05,41.0,34.4,24.0,6.11
Pi5,Qwen2.5-1.5B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,1,64,5.64,1.1393922778098283e-05,41.0,33.1,23.4,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,2,64,5.66,1.1421541503808214e-05,41.1,33.1,23.4,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,64,3,64,5.71,1.1435231524263728e-05,41.2,33.3,23.4,5.97
Pi5,Qwen2.5-1.5B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,64,1,64,5.58,1.1294691571234853e-05,40.7,32.9,23.1,5.97
Pi5,Qwen2.5-1.5B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,64,2,64,5.58,1.1322548470013009e-05,40.8,32.4,22.7,6.01
Pi5,Qwen2.5-1.5B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,64,3,64,5.66,1.1481648144291697e-05,41.3,33.5,23.3,5.94
Pi5,Qwen2.5-1.5B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,1,64,5.61,1.1400408824177842e-05,41.0,33.8,23.8,6.13
Pi5,Qwen2.5-1.5B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,2,64,5.64,1.1409661676731756e-05,41.1,32.9,22.9,5.99
Pi5,Qwen2.5-1.5B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,64,3,64,5.6,1.1360859424471382e-05,40.9,32.7,23.0,6.04
Pi5,Qwen2.5-1.5B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,1,64,5.92,1.1850444604982128e-05,42.7,35.3,24.9,6.05
Pi5,Qwen2.5-1.5B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,2,64,5.97,1.1983205073979395e-05,43.1,34.2,24.2,5.95
Pi5,Qwen2.5-1.5B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,64,3,64,5.97,1.1960394014426687e-05,43.1,35.0,24.7,6.11
Pi5,Qwen2.5-1.5B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,1,64,6.17,1.1890187414429695e-05,42.8,36.8,26.1,6.08
Pi5,Qwen2.5-1.5B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,2,64,6.16,1.1898847571684695e-05,42.8,36.9,26.4,6.18
Pi5,Qwen2.5-1.5B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,64,3,64,6.18,1.1887810687761118e-05,42.8,37.3,27.0,6.22
Pi5,Qwen2.5-1.5B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,1,64,5.84,1.1702845556762893e-05,42.1,34.3,24.2,6.03
Pi5,Qwen2.5-1.5B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,2,64,5.85,1.195033379530994e-05,43.0,35.2,24.9,6.13
Pi5,Qwen2.5-1.5B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,64,3,64,5.82,1.1702399717173054e-05,42.1,34.3,24.1,5.98
Pi5,Qwen2.5-1.5B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,1,64,6.05,1.1629724488413482e-05,41.9,37.6,27.2,6.34
Pi5,Qwen2.5-1.5B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,2,64,6.05,1.1641539610316326e-05,41.9,35.7,25.4,6.03
Pi5,Qwen2.5-1.5B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,64,3,64,6.04,1.162130275649374e-05,41.8,38.5,27.9,6.48
Pi5,Qwen2.5-1.5B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,1,64,6.0,1.1963282044556706e-05,43.1,35.9,25.6,6.01
Pi5,Qwen2.5-1.5B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,2,64,5.96,1.1994096160218071e-05,43.2,35.5,25.3,6.12
Pi5,Qwen2.5-1.5B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,64,3,64,6.0,1.1991519818112495e-05,43.2,35.6,25.3,6.13
Pi5,Qwen2.5-1.5B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,1,64,5.87,1.182999317974954e-05,42.6,36.1,25.7,6.17
Pi5,Qwen2.5-1.5B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,2,64,5.86,1.1806618634191824e-05,42.5,34.3,24.3,6.07
Pi5,Qwen2.5-1.5B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,64,3,64,5.82,1.1647034017531026e-05,41.9,33.8,23.7,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,1,64,5.83,1.1751376930697402e-05,42.3,35.1,25.0,6.12
Pi5,Qwen2.5-1.5B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,2,64,5.83,1.1729384526227458e-05,42.2,34.7,24.6,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,64,3,64,5.88,1.1776510128828165e-05,42.4,34.6,24.5,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,1,64,6.19,1.1949214988618535e-05,43.0,36.7,26.2,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,2,64,6.07,1.1757982075147254e-05,42.3,35.9,25.6,6.11
Pi5,Qwen2.5-1.5B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,64,3,64,6.07,1.1663602784950359e-05,42.0,37.1,26.4,6.23
Pi5,Qwen2.5-1.5B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,1,64,6.02,1.1665251137591613e-05,42.0,35.6,25.2,6.22
Pi5,Qwen2.5-1.5B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,2,64,6.0,1.1603329068516306e-05,41.8,36.1,25.7,6.17
Pi5,Qwen2.5-1.5B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,3,64,5.99,1.1985022099988162e-05,43.1,36.6,26.2,6.25
Pi5,Qwen2.5-1.5B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,1,64,6.02,1.1657773857498901e-05,42.0,34.2,24.2,5.96
Pi5,Qwen2.5-1.5B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,2,64,6.03,1.1637274772870175e-05,41.9,36.1,25.7,6.14
Pi5,Qwen2.5-1.5B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,3,64,6.07,1.1717959265456802e-05,42.2,36.5,26.2,6.21
Pi5,Qwen2.5-1.5B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,1,64,6.17,1.1937468235643644e-05,43.0,36.7,26.0,6.07
Pi5,Qwen2.5-1.5B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,2,64,6.14,1.1819602038623623e-05,42.6,35.5,25.1,6.05
Pi5,Qwen2.5-1.5B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,3,64,6.16,1.1820081464249025e-05,42.6,37.0,26.5,6.23
Pi5,Qwen2.5-1.5B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,1,64,6.92,1.7582934781791275e-05,63.3,42.4,30.6,6.25
Pi5,Qwen2.5-1.5B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,2,64,6.92,1.7530540272930577e-05,63.1,43.0,31.3,6.37
Pi5,Qwen2.5-1.5B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,3,64,6.91,1.7751075401981927e-05,63.9,43.6,31.6,6.44
Pi5,Qwen2.5-1.5B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,1,64,5.94,1.1953673099164336e-05,43.0,34.8,24.6,5.98
Pi5,Qwen2.5-1.5B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,2,64,5.87,1.1765004894079736e-05,42.4,35.0,24.7,6.02
Pi5,Qwen2.5-1.5B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,3,64,5.89,1.1830842549438655e-05,42.6,35.5,25.3,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,1,64,5.94,1.184779039230678e-05,42.7,35.3,25.1,6.14
Pi5,Qwen2.5-1.5B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,2,64,5.94,1.1882451769726049e-05,42.8,36.2,25.8,6.22
Pi5,Qwen2.5-1.5B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,3,64,5.94,1.1904080214278502e-05,42.9,35.8,25.0,6.09
Pi5,Qwen2.5-1.5B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,1,64,5.98,1.1988404478599158e-05,43.2,35.9,25.6,6.14
Pi5,Qwen2.5-1.5B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,2,64,5.98,1.1952109243413325e-05,43.0,34.6,24.3,5.85
Pi5,Qwen2.5-1.5B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,3,64,5.97,1.1925132084417341e-05,42.9,35.8,25.5,6.09
Pi5,Qwen2.5-1.5B,Q4_K_M,Does cognitive empathy exist?,court,29,256,1,157,13.4,2.5116610007189887e-05,90.4,79.9,56.2,6.01
Pi5,Qwen2.5-1.5B,Q4_K_M,Does cognitive empathy exist?,court,29,256,2,157,13.4,2.5124606586589706e-05,90.4,79.1,55.2,5.97
Pi5,Qwen2.5-1.5B,Q4_K_M,Does cognitive empathy exist?,court,29,256,3,157,13.41,2.5195276064937686e-05,90.7,80.6,56.3,6.05
Pi5,Qwen2.5-1.5B,Q4_K_M,Generate a movie review,court,23,256,1,236,20.11,3.639534863401621e-05,131.0,120.8,85.1,6.04
Pi5,Qwen2.5-1.5B,Q4_K_M,Generate a movie review,court,23,256,2,236,20.05,3.648089992238349e-05,131.3,121.6,85.5,6.12
Pi5,Qwen2.5-1.5B,Q4_K_M,Generate a movie review,court,23,256,3,236,20.04,3.623047175011933e-05,130.4,121.7,86.0,6.1
Pi5,Qwen2.5-1.5B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,1,256,21.77,3.965827463754817e-05,142.8,133.3,94.1,6.15
Pi5,Qwen2.5-1.5B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,2,256,21.77,3.9650024024299424e-05,142.7,129.7,91.0,5.99
Pi5,Qwen2.5-1.5B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,3,256,21.8,3.965168160687069e-05,142.7,130.5,91.7,6.04
Pi5,Qwen2.5-1.5B,Q4_K_M,What is unique about a hyperbole?,court,33,256,1,147,12.7,2.4077670363435803e-05,86.7,74.1,51.5,5.9
Pi5,Qwen2.5-1.5B,Q4_K_M,What is unique about a hyperbole?,court,33,256,2,147,12.62,2.395967696696025e-05,86.3,75.7,53.2,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,What is unique about a hyperbole?,court,33,256,3,147,12.63,2.401503001356642e-05,86.5,73.5,51.0,5.87
Pi5,Qwen2.5-1.5B,Q4_K_M,Write an emergency response plan,court,32,256,1,256,21.71,3.951197533981329e-05,142.2,130.4,91.2,6.01
Pi5,Qwen2.5-1.5B,Q4_K_M,Write an emergency response plan,court,32,256,2,256,21.73,3.9593575511182566e-05,142.5,132.4,93.7,6.12
Pi5,Qwen2.5-1.5B,Q4_K_M,Write an emergency response plan,court,32,256,3,256,21.71,3.942179753188385e-05,141.9,131.0,91.5,6.05
Pi5,Qwen2.5-1.5B,Q4_K_M,Generate a quiz about physics.,court,30,256,1,256,21.76,3.959051508290174e-05,142.5,131.5,92.5,6.05
Pi5,Qwen2.5-1.5B,Q4_K_M,Generate a quiz about physics.,court,30,256,2,256,21.73,3.956555678581673e-05,142.4,129.2,90.1,6.03
Pi5,Qwen2.5-1.5B,Q4_K_M,Generate a quiz about physics.,court,30,256,3,256,21.71,3.954081157712808e-05,142.3,128.4,89.4,5.94
Pi5,Qwen2.5-1.5B,Q4_K_M,Develop a metaphor for hope.,court,28,256,1,256,21.73,3.967656205180827e-05,142.8,130.2,91.3,6.02
Pi5,Qwen2.5-1.5B,Q4_K_M,Develop a metaphor for hope.,court,28,256,2,256,21.71,3.9519081894088217e-05,142.3,130.7,92.0,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,Develop a metaphor for hope.,court,28,256,3,256,21.78,3.970015422186699e-05,142.9,132.6,93.5,6.11
Pi5,Qwen2.5-1.5B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,1,256,21.83,3.977586922111757e-05,143.2,132.9,93.6,6.09
Pi5,Qwen2.5-1.5B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,2,256,21.82,3.978038524860274e-05,143.2,128.9,90.0,5.97
Pi5,Qwen2.5-1.5B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,3,256,22.02,3.977605928120677e-05,143.2,132.4,93.0,6.05
Pi5,Qwen2.5-1.5B,Q4_K_M,Describe the primary colors.,court,28,256,1,256,21.89,3.9918167604873996e-05,143.7,132.2,92.9,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,Describe the primary colors.,court,28,256,2,256,21.88,3.9890782227991744e-05,143.6,133.1,93.9,6.13
Pi5,Qwen2.5-1.5B,Q4_K_M,Describe the primary colors.,court,28,256,3,256,21.87,3.986650893660423e-05,143.5,133.8,94.4,6.13
Pi5,Qwen2.5-1.5B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,1,75,6.62,1.3186367538945058e-05,47.5,40.2,28.2,6.09
Pi5,Qwen2.5-1.5B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,2,75,6.57,1.3135539924716397e-05,47.3,38.3,26.5,5.88
Pi5,Qwen2.5-1.5B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,3,75,6.6,1.3252356504394153e-05,47.7,40.2,28.3,6.14
Pi5,Qwen2.5-1.5B,Q4_K_M,Write one sentence about handwashing.,court,37,256,1,19,1.85,4.609726902490529e-06,16.6,10.2,7.0,6.03
Pi5,Qwen2.5-1.5B,Q4_K_M,Write one sentence about handwashing.,court,37,256,2,19,1.83,4.365660429477876e-06,15.7,10.3,7.3,6.14
Pi5,Qwen2.5-1.5B,Q4_K_M,Write one sentence about handwashing.,court,37,256,3,19,1.84,4.37725261317992e-06,15.8,10.4,7.2,5.77
Pi5,Qwen2.5-1.5B,Q4_K_M,Who is Samantha Andrews?,court,24,256,1,103,8.83,1.7191100987864547e-05,61.9,51.6,35.8,5.96
Pi5,Qwen2.5-1.5B,Q4_K_M,Who is Samantha Andrews?,court,24,256,2,103,8.83,1.717723473394646e-05,61.8,52.5,36.8,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,Who is Samantha Andrews?,court,24,256,3,103,8.86,1.7226504408298855e-05,62.0,53.3,37.4,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,What year did WW2 start?,court,24,256,1,256,21.77,3.9664452953560224e-05,142.8,132.8,93.7,6.14
Pi5,Qwen2.5-1.5B,Q4_K_M,What year did WW2 start?,court,24,256,2,256,21.76,3.958207730087598e-05,142.5,131.5,92.5,6.07
Pi5,Qwen2.5-1.5B,Q4_K_M,What year did WW2 start?,court,24,256,3,256,21.9,4.090940173397632e-05,147.3,131.3,92.2,6.03
Pi5,Qwen2.5-1.5B,Q4_K_M,Give 10 features of the sun.,court,28,256,1,256,21.82,3.973992336063446e-05,143.1,131.4,92.4,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,Give 10 features of the sun.,court,28,256,2,256,21.79,3.9824484669650405e-05,143.4,131.8,92.6,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,Give 10 features of the sun.,court,28,256,3,256,21.75,3.971335341848251e-05,143.0,132.1,92.9,6.09
Pi5,Qwen2.5-1.5B,Q4_K_M,Write a mock newspaper headline.,court,32,256,1,256,21.72,3.9616849605601836e-05,142.6,130.3,91.6,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,Write a mock newspaper headline.,court,32,256,2,256,21.74,3.954300724691589e-05,142.4,131.5,92.3,6.05
Pi5,Qwen2.5-1.5B,Q4_K_M,Write a mock newspaper headline.,court,32,256,3,256,21.91,4.005140130212468e-05,144.2,132.3,93.2,6.06
Pi5,Qwen2.5-1.5B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,1,256,21.89,3.9963186092683774e-05,143.9,134.1,94.5,6.13
Pi5,Qwen2.5-1.5B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,2,256,21.87,3.975110841443523e-05,143.1,131.8,92.5,6.04
Pi5,Qwen2.5-1.5B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,3,256,21.87,3.9873733968446014e-05,143.5,134.4,95.2,6.2
Pi5,Qwen2.5-1.5B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,1,180,15.58,2.8852613193138682e-05,103.9,92.8,65.2,6.02
Pi5,Qwen2.5-1.5B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,2,180,15.7,2.9083907329142367e-05,104.7,93.8,66.0,6.1
Pi5,Qwen2.5-1.5B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,3,180,15.72,2.9241336339302936e-05,105.3,93.0,65.1,5.99
Pi5,Qwen2.5-1.5B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,1,25,2.47,5.521632183788969e-06,19.9,14.1,9.9,6.08
Pi5,Qwen2.5-1.5B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,2,25,2.45,5.454640784326786e-06,19.6,13.5,9.3,5.8
Pi5,Qwen2.5-1.5B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,3,25,2.46,5.483876578438748e-06,19.7,13.2,9.2,5.84
Pi5,Qwen2.5-1.5B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,1,256,22.3,4.041808391523037e-05,145.5,135.3,95.3,6.09
Pi5,Qwen2.5-1.5B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,2,256,22.24,4.015008567257294e-05,144.5,134.5,94.5,6.08
Pi5,Qwen2.5-1.5B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,3,256,22.29,4.032101262071755e-05,145.2,135.6,95.8,6.13
Pi5,Qwen2.5-1.5B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,1,11,1.28,3.018536514021725e-06,10.9,7.1,5.2,6.28
Pi5,Qwen2.5-1.5B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,2,11,1.28,3.011943776805265e-06,10.8,7.2,5.2,6.35
