machine,modele,quantification,prompt,classe,n_caracteres,max_tokens,run,tokens,duree_s,energie_kWh,joules,joules_pmic,joules_pmic_cpu,w_moyen_pmic
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,1,64,4.96,1.0101125267302335e-05,36.4,31.1,21.2,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,2,64,4.98,1.01723557298432e-05,36.6,30.6,20.7,6.23
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,64,3,64,4.98,1.0175172748918895e-05,36.6,30.9,21.2,6.38
Pi5,Llama-3.2-1B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,1,64,5.03,9.79731055152433e-06,35.3,30.6,20.8,6.31
Pi5,Llama-3.2-1B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,2,64,5.03,9.838821713258048e-06,35.4,30.5,20.9,6.34
Pi5,Llama-3.2-1B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,64,3,64,5.03,9.836244010303488e-06,35.4,31.0,21.3,6.43
Pi5,Llama-3.2-1B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,1,64,5.29,1.2097772691563687e-05,43.6,33.2,23.0,6.44
Pi5,Llama-3.2-1B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,2,64,5.07,9.839419981251326e-06,35.4,31.8,21.9,6.43
Pi5,Llama-3.2-1B,Q4_K_M,"Label the following news article as either ""Political"" or ""Entertainment""
Ansel Elgort and Gabrielle Union have both been cast in a new romantic summer movie to be released in 2022.",long,181,64,3,64,5.09,9.976414472875201e-06,35.9,30.7,21.0,6.37
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,1,64,5.67,1.2348650140181296e-05,44.5,38.0,26.8,6.73
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,2,64,5.67,1.2365533723067975e-05,44.5,37.6,26.4,6.68
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the sentence in the given paragraph that contains all the given words.
Words: happiness, life, strive 
Paragraph:
Living your best life means striving for happiness in all aspects of life. Happiness can be found in the small daily moments, but also through being content with what you have. You don’t need to struggle to be content. You just need to shift how you look at life in order to see the beauty that already exists.",long,433,64,3,64,5.68,1.2357080356607333e-05,44.5,37.7,26.5,6.67
Pi5,Llama-3.2-1B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,1,64,4.92,1.0027068810351691e-05,36.1,29.8,20.0,6.19
Pi5,Llama-3.2-1B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,2,64,4.93,1.011566403570361e-05,36.4,31.4,21.6,6.41
Pi5,Llama-3.2-1B,Q4_K_M,"Frame a one-sentence hypothesis given the following information.
The goal of the study is to analyze the impact of online learning platforms on student performance.",long,164,64,3,64,4.91,1.0041030753461932e-05,36.1,29.2,19.6,6.16
Pi5,Llama-3.2-1B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,1,64,4.95,1.0066510257325214e-05,36.2,30.3,20.4,6.16
Pi5,Llama-3.2-1B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,2,64,4.95,1.0104576766567432e-05,36.4,30.5,20.7,6.34
Pi5,Llama-3.2-1B,Q4_K_M,"Identify if the given sentence is a rhetorical question or not. Output 1 for rhetorical question, and 0 for not.
Are you out of your mind?",long,138,64,3,64,4.93,1.0049584748747534e-05,36.2,30.5,20.8,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,1,64,4.99,1.0157291553044237e-05,36.6,31.4,21.6,6.32
Pi5,Llama-3.2-1B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,2,64,4.99,1.0168685446267635e-05,36.6,29.8,20.1,6.16
Pi5,Llama-3.2-1B,Q4_K_M,"Create a short news article summarizing the following information.
A new report from the World Health Organization suggests that mental health in adolescents is declining due to increased social media and technology use.",long,220,64,3,64,5.0,1.0139407694940293e-05,36.5,29.4,19.8,6.1
Pi5,Llama-3.2-1B,Q4_K_M,Does cognitive empathy exist?,court,29,256,1,256,18.33,3.362992821183537e-05,121.1,114.2,77.2,6.3
Pi5,Llama-3.2-1B,Q4_K_M,Does cognitive empathy exist?,court,29,256,2,256,18.31,3.338172987019642e-05,120.2,113.0,76.3,6.23
Pi5,Llama-3.2-1B,Q4_K_M,Does cognitive empathy exist?,court,29,256,3,256,18.3,3.34010959679911e-05,120.2,115.9,78.9,6.36
Pi5,Llama-3.2-1B,Q4_K_M,Generate a movie review,court,23,256,1,256,18.3,3.34052690328501e-05,120.3,114.7,77.5,6.34
Pi5,Llama-3.2-1B,Q4_K_M,Generate a movie review,court,23,256,2,256,18.3,3.363506457795834e-05,121.1,115.1,78.1,6.32
Pi5,Llama-3.2-1B,Q4_K_M,Generate a movie review,court,23,256,3,256,18.3,3.336813899829052e-05,120.1,112.1,75.1,6.18
Pi5,Llama-3.2-1B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,1,256,18.31,3.3284077526075e-05,119.8,114.9,78.1,6.35
Pi5,Llama-3.2-1B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,2,256,18.33,3.3248910415418276e-05,119.7,114.6,77.8,6.3
Pi5,Llama-3.2-1B,Q4_K_M,Identify popular dishes in Mexico.,court,34,256,3,256,18.36,3.332257948526981e-05,120.0,112.5,75.6,6.17
Pi5,Llama-3.2-1B,Q4_K_M,What is unique about a hyperbole?,court,33,256,1,138,9.98,1.9185589422134866e-05,69.1,61.5,41.2,6.19
Pi5,Llama-3.2-1B,Q4_K_M,What is unique about a hyperbole?,court,33,256,2,138,10.04,1.896329168764788e-05,68.3,62.2,42.0,6.27
Pi5,Llama-3.2-1B,Q4_K_M,What is unique about a hyperbole?,court,33,256,3,138,9.99,1.9279857208022266e-05,69.4,63.1,42.6,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Write an emergency response plan,court,32,256,1,256,18.33,3.3405901380688056e-05,120.3,116.4,79.2,6.36
Pi5,Llama-3.2-1B,Q4_K_M,Write an emergency response plan,court,32,256,2,256,18.34,3.340575511685263e-05,120.3,114.1,76.9,6.27
Pi5,Llama-3.2-1B,Q4_K_M,Write an emergency response plan,court,32,256,3,256,18.32,3.330220630452204e-05,119.9,114.5,77.5,6.32
Pi5,Llama-3.2-1B,Q4_K_M,Generate a quiz about physics.,court,30,256,1,256,18.33,3.3333824046776224e-05,120.0,113.6,76.7,6.25
Pi5,Llama-3.2-1B,Q4_K_M,Generate a quiz about physics.,court,30,256,2,256,18.35,3.3541281080488227e-05,120.7,116.0,78.9,6.34
Pi5,Llama-3.2-1B,Q4_K_M,Generate a quiz about physics.,court,30,256,3,256,18.34,3.346351655124879e-05,120.5,114.2,77.0,6.26
Pi5,Llama-3.2-1B,Q4_K_M,Develop a metaphor for hope.,court,28,256,1,256,18.35,3.342462806587095e-05,120.3,117.2,80.0,6.39
Pi5,Llama-3.2-1B,Q4_K_M,Develop a metaphor for hope.,court,28,256,2,256,18.34,3.341053280237471e-05,120.3,114.4,77.4,6.29
Pi5,Llama-3.2-1B,Q4_K_M,Develop a metaphor for hope.,court,28,256,3,256,18.35,3.337536163575317e-05,120.2,114.5,77.1,6.25
Pi5,Llama-3.2-1B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,1,256,18.46,3.369393755051593e-05,121.3,114.2,77.0,6.21
Pi5,Llama-3.2-1B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,2,256,18.4,3.3552270914056684e-05,120.8,112.5,75.4,6.16
Pi5,Llama-3.2-1B,Q4_K_M,"Summarize the poem ""Beat! Beat! Drums!""",court,39,256,3,256,18.42,3.3524355163809136e-05,120.7,112.1,75.1,6.17
Pi5,Llama-3.2-1B,Q4_K_M,Describe the primary colors.,court,28,256,1,163,11.73,2.2274674326027983e-05,80.2,71.9,48.3,6.16
Pi5,Llama-3.2-1B,Q4_K_M,Describe the primary colors.,court,28,256,2,163,11.8,2.2526560787237035e-05,81.1,72.5,48.7,6.21
Pi5,Llama-3.2-1B,Q4_K_M,Describe the primary colors.,court,28,256,3,163,11.73,2.2321906674829662e-05,80.4,73.3,49.6,6.32
Pi5,Llama-3.2-1B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,1,133,9.65,1.8661301892956912e-05,67.2,59.0,39.6,6.23
Pi5,Llama-3.2-1B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,2,133,9.65,1.8705867945795752e-05,67.3,60.1,40.8,6.34
Pi5,Llama-3.2-1B,Q4_K_M,Name two first aid treatments for a cut.,court,40,256,3,133,9.66,1.860040054926043e-05,67.0,58.8,39.6,6.2
Pi5,Llama-3.2-1B,Q4_K_M,Write one sentence about handwashing.,court,37,256,1,57,4.19,8.289878932607043e-06,29.8,25.9,17.6,6.38
Pi5,Llama-3.2-1B,Q4_K_M,Write one sentence about handwashing.,court,37,256,2,57,4.21,8.332460476241353e-06,30.0,25.5,17.1,6.13
Pi5,Llama-3.2-1B,Q4_K_M,Write one sentence about handwashing.,court,37,256,3,57,4.2,8.317600661082318e-06,29.9,25.3,17.0,6.27
Pi5,Llama-3.2-1B,Q4_K_M,Who is Samantha Andrews?,court,24,256,1,256,18.31,3.348004670643829e-05,120.5,115.7,78.6,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Who is Samantha Andrews?,court,24,256,2,256,18.41,3.3691265381082235e-05,121.3,114.7,77.5,6.3
Pi5,Llama-3.2-1B,Q4_K_M,Who is Samantha Andrews?,court,24,256,3,256,18.36,3.398676526395713e-05,122.4,115.4,78.0,6.31
Pi5,Llama-3.2-1B,Q4_K_M,What year did WW2 start?,court,24,256,1,22,1.73,4.204562814846608e-06,15.1,9.8,6.6,6.2
Pi5,Llama-3.2-1B,Q4_K_M,What year did WW2 start?,court,24,256,2,22,1.81,4.332398086972625e-06,15.6,9.6,6.3,5.73
Pi5,Llama-3.2-1B,Q4_K_M,What year did WW2 start?,court,24,256,3,22,1.73,4.213746084472872e-06,15.2,9.6,6.4,6.08
Pi5,Llama-3.2-1B,Q4_K_M,Give 10 features of the sun.,court,28,256,1,256,18.35,3.3371448666945044e-05,120.1,113.4,76.3,6.25
Pi5,Llama-3.2-1B,Q4_K_M,Give 10 features of the sun.,court,28,256,2,256,18.32,3.3313349193812826e-05,119.9,115.3,77.9,6.3
Pi5,Llama-3.2-1B,Q4_K_M,Give 10 features of the sun.,court,28,256,3,256,18.35,3.34914591286104e-05,120.6,113.6,76.2,6.25
Pi5,Llama-3.2-1B,Q4_K_M,Write a mock newspaper headline.,court,32,256,1,256,18.35,3.347927516435959e-05,120.5,113.1,76.0,6.18
Pi5,Llama-3.2-1B,Q4_K_M,Write a mock newspaper headline.,court,32,256,2,256,18.35,3.365775845138684e-05,121.2,114.8,77.3,6.27
Pi5,Llama-3.2-1B,Q4_K_M,Write a mock newspaper headline.,court,32,256,3,256,18.35,3.3507213905697425e-05,120.6,116.1,79.1,6.36
Pi5,Llama-3.2-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,1,256,18.43,3.371579616367078e-05,121.4,114.8,77.4,6.25
Pi5,Llama-3.2-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,2,256,18.43,3.3719666250655e-05,121.4,115.5,78.4,6.28
Pi5,Llama-3.2-1B,Q4_K_M,Create a data visualization of the latest COVID-19 cases in the US.,moyen,67,256,3,256,18.44,3.370473755239032e-05,121.3,114.4,77.2,6.24
Pi5,Llama-3.2-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,1,256,18.47,3.386559109242448e-05,121.9,115.0,77.7,6.28
Pi5,Llama-3.2-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,2,256,18.57,3.4002166647505315e-05,122.4,116.0,78.7,6.29
Pi5,Llama-3.2-1B,Q4_K_M,"Calculate the price after discount.
Regular price: $100, Discount: 15%",moyen,70,256,3,256,18.57,3.3897023426814644e-05,122.0,115.5,77.8,6.26
Pi5,Llama-3.2-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,1,256,18.43,3.3685696022481085e-05,121.3,114.5,77.4,6.23
Pi5,Llama-3.2-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,2,256,18.42,3.356168426641556e-05,120.8,113.7,76.4,6.25
Pi5,Llama-3.2-1B,Q4_K_M,"Parse the given sentence grammatically.
The small jar sat on the shelf.",moyen,71,256,3,256,18.44,3.3669195272635985e-05,121.2,116.8,79.2,6.34
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,1,256,18.6,3.403853211337987e-05,122.5,114.5,76.9,6.18
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,2,256,18.62,3.412502278898223e-05,122.9,116.4,79.2,6.34
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite the given program in Java.
a = 4
b = 5
c = a + b
print(c)",moyen,65,256,3,256,18.67,3.415517906195378e-05,123.0,118.0,80.8,6.37
Pi5,Llama-3.2-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,1,256,18.44,3.367181889170746e-05,121.2,115.6,78.3,6.28
Pi5,Llama-3.2-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,2,256,18.42,3.3677349431856656e-05,121.2,113.4,76.1,6.22
Pi5,Llama-3.2-1B,Q4_K_M,"Based on the input, provide the correct spelling of the word.
ambigious",moyen,71,256,3,256,18.46,3.382709379738261e-05,121.8,113.9,76.6,6.21
Pi5,Llama-3.2-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,1,256,18.41,3.3635529845221916e-05,121.1,115.1,78.1,6.32
Pi5,Llama-3.2-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,2,256,18.43,3.375407060689213e-05,121.5,116.3,78.9,6.33
Pi5,Llama-3.2-1B,Q4_K_M,Construct a query that returns information about the Eiffel Tower.,moyen,66,256,3,256,18.4,3.36156366771375e-05,121.0,113.8,77.0,6.26
Pi5,Llama-3.2-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,1,256,18.69,3.431186393533119e-05,123.5,117.2,79.4,6.29
Pi5,Llama-3.2-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,2,256,18.67,3.414986385050837e-05,122.9,116.8,79.0,6.27
Pi5,Llama-3.2-1B,Q4_K_M,"Create a set from the given input and find its size.
[1, 2, 3, 2, 4, 2]",moyen,71,256,3,256,18.66,3.422186055557129e-05,123.2,114.7,77.0,6.18
Pi5,Llama-3.2-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,1,256,18.45,3.371803151718003e-05,121.4,113.9,76.5,6.24
Pi5,Llama-3.2-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,2,256,18.54,3.3807601307016085e-05,121.7,116.0,78.6,6.3
Pi5,Llama-3.2-1B,Q4_K_M,"What are the different types of characters in the given play?
Macbeth",moyen,69,256,3,256,18.41,3.358924572846834e-05,120.9,115.0,77.9,6.29
Pi5,Llama-3.2-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,1,82,6.17,1.1877506558248225e-05,42.8,38.1,25.7,6.25
Pi5,Llama-3.2-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,2,82,6.19,1.1937807036978845e-05,43.0,39.5,27.0,6.4
Pi5,Llama-3.2-1B,Q4_K_M,"Find the x-intercept of the line given by the equation.
y = 4x + 10",moyen,67,256,3,82,6.18,1.1950099221277e-05,43.0,37.8,25.6,6.27
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,1,31,2.48,5.578122604000155e-06,20.1,14.3,9.7,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,2,31,2.5,6.203987888361719e-06,22.3,15.5,10.5,6.28
Pi5,Llama-3.2-1B,Q4_K_M,"Identify the most suitable adverb for the following sentence
She works",moyen,70,256,3,31,2.49,5.609091007910367e-06,20.2,14.7,9.9,5.97
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,1,19,1.66,4.094236634997556e-06,14.7,9.9,6.7,6.27
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,2,19,1.68,4.102422787903048e-06,14.8,10.0,6.9,6.34
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a sentence using the words ""caffeine"", ""hunter"", and ""monday"".",moyen,71,256,3,19,1.67,4.123505015663315e-06,14.8,8.8,5.9,6.06
Pi5,Llama-3.2-1B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,1,256,18.49,3.386934892326106e-05,121.9,115.6,78.3,6.29
Pi5,Llama-3.2-1B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,2,256,18.48,3.375730871822167e-05,121.5,115.8,78.4,6.31
Pi5,Llama-3.2-1B,Q4_K_M,"Sort the given words from most to least serious
Sneeze, trip, shout",moyen,67,256,3,256,18.6,3.4128004740163634e-05,122.9,117.7,80.3,6.37
Pi5,Llama-3.2-1B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,1,256,18.44,3.372920052175639e-05,121.4,113.5,76.1,6.17
Pi5,Llama-3.2-1B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,2,256,18.47,3.4055526852011885e-05,122.6,114.2,76.8,6.2
Pi5,Llama-3.2-1B,Q4_K_M,Come up with at least 5 ways to use deep learning in healthcare.,moyen,64,256,3,256,18.43,3.368761713729141e-05,121.3,114.5,77.3,6.26
Pi5,Llama-3.2-1B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,256,1,256,18.37,3.343619512675665e-05,120.4,114.2,77.0,6.27
Pi5,Llama-3.2-1B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,256,2,256,18.4,3.375438184302361e-05,121.5,114.1,76.6,6.25
Pi5,Llama-3.2-1B,Q4_K_M,Describe the concept of artificial intelligence in your own words.,moyen,66,256,3,256,18.36,3.344711521712295e-05,120.4,113.5,76.5,6.28
Pi5,Llama-3.2-1B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,1,256,18.4,3.362362167247803e-05,121.0,113.5,76.1,6.18
Pi5,Llama-3.2-1B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,2,256,18.44,3.368808304038156e-05,121.3,116.1,78.9,6.31
Pi5,Llama-3.2-1B,Q4_K_M,Follow the given example and create a poem about a passionate sunset.,moyen,69,256,3,256,18.41,3.364885672168193e-05,121.1,114.3,76.9,6.23
Pi5,Llama-3.2-1B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,1,256,18.72,3.43215815189017e-05,123.6,115.0,77.2,6.17
Pi5,Llama-3.2-1B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,2,256,18.76,3.432608776009676e-05,123.6,116.2,78.4,6.23
Pi5,Llama-3.2-1B,Q4_K_M,"Create three subheadings that could be used to divide the news article.
Tesla announced plans to develop a new battery technology that will increase the range of electric vehicles.",long,180,256,3,256,18.72,3.4361470488021086e-05,123.7,118.8,81.1,6.36
Pi5,Llama-3.2-1B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,1,256,18.84,3.4403973868755965e-05,123.9,117.0,79.3,6.26
Pi5,Llama-3.2-1B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,2,256,18.85,3.459009391301313e-05,124.5,118.2,80.4,6.31
Pi5,Llama-3.2-1B,Q4_K_M,"Given a string word and a dictionary of words, determine whether the word is a valid word.
String word: ""hello""
Dictionary of words: { ""hi"", ""bye"", ""hello"", ""world"" }",long,166,256,3,256,18.83,3.4455016891428965e-05,124.0,118.8,80.7,6.34
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,1,256,18.61,3.4109956057613416e-05,122.8,114.8,77.4,6.2
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,2,256,18.62,3.41561353127217e-05,123.0,114.8,77.2,6.2
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following conditions, formulate a hypothesis.
Temperature, humidity, and precipitation levels are higher during the summer than the winter.",long,149,256,3,256,18.59,3.407769252679023e-05,122.7,115.5,78.4,6.3
Pi5,Llama-3.2-1B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,256,1,256,18.76,3.436467286130688e-05,123.7,118.1,80.5,6.37
Pi5,Llama-3.2-1B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,256,2,256,18.76,3.4349312513932504e-05,123.7,117.7,80.2,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"Make an assumption based on the following data.
90% of surveyed software developers work more than 8 hours a day, while only 10% work less than 8 hours a day",long,157,256,3,256,18.74,3.429239024121256e-05,123.5,118.1,80.5,6.36
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,1,150,11.17,2.083536161988785e-05,75.0,70.4,48.0,6.35
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,2,150,11.18,2.0884769445670717e-05,75.2,69.3,46.8,6.25
Pi5,Llama-3.2-1B,Q4_K_M,"Given the following details, write a short paragraph about a vacation destination.
Destination: Mexico 
Time of Year: Summer 
Activities: Swimming, fishing, snorkeling, zip-lining",long,179,256,3,150,11.19,2.0996807234555015e-05,75.6,70.9,48.6,6.41
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,1,256,18.63,3.418840425681247e-05,123.1,117.0,79.4,6.32
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,2,256,18.61,3.4162139544652366e-05,123.0,116.5,78.8,6.29
Pi5,Llama-3.2-1B,Q4_K_M,"Generate a random password with 8 characters containing at least one number, one special character, one capital letter and one lowercase letter.",long,144,256,3,256,18.64,3.405113519519884e-05,122.6,114.4,77.1,6.19
Pi5,Llama-3.2-1B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,1,256,18.67,3.4183031448253054e-05,123.1,115.9,78.5,6.24
Pi5,Llama-3.2-1B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,2,256,18.69,3.428357846823895e-05,123.4,116.3,78.8,6.26
Pi5,Llama-3.2-1B,Q4_K_M,"Edit the following to make it suitable for school-aged children.
Bob and Bill were arguing over who was the best player on the basketball team.",long,143,256,3,256,18.73,3.429493254943461e-05,123.5,115.6,78.0,6.21
Pi5,Llama-3.2-1B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,1,102,7.83,1.5327021346642807e-05,55.2,47.7,32.1,6.21
Pi5,Llama-3.2-1B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,2,102,7.85,1.541563000641243e-05,55.5,48.6,33.1,6.28
Pi5,Llama-3.2-1B,Q4_K_M,"Given a description of a situation, provide an appropriate ethical judgement.
A chef was not happy with the performance of a waiter, so he yelled and cursed at him in front of other people.",long,189,256,3,102,7.82,1.541001812854318e-05,55.5,48.7,33.1,6.35
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,1,256,18.7,3.4138604343426605e-05,122.9,116.1,78.9,6.3
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,2,256,18.72,3.431205882019962e-05,123.5,115.8,78.3,6.28
Pi5,Llama-3.2-1B,Q4_K_M,"Rewrite this poem to make it more vivid and interesting.
Once I had a house
where I made a thousand memories
It served me well
but now I'm gone",long,143,256,3,256,18.72,3.435094870614571e-05,123.7,117.4,79.9,6.33
Pi5,Llama-3.2-1B,Q4_K_M,"Categorize the following text into one of the genres: Comedy, Thriller, Romance, or Drama.
Two kids from very different backgrounds meet in summer camp and form an unlikely friendship.",long,184,256,1,95,7.32,1.4105964969296195e-05,50.8,46.8,32.5,6.53
